Well,Colony,CellCount,Expt,Time_Day,Condition,Cell.line,Paired,,,,,,,
E05,J,87,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,J,163,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,J,227,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,J,246,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,J,252,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,J,259,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,J,247,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,J,274,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,J,295,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,J,275,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,J,290,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,96,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,96,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,209,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,207,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,204,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,205,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,183,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,184,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,162,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,136,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,K,137,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,33,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,48,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,62,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,66,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,67,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,68,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,66,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,64,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,62,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,60,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,L,61,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,41,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,56,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,77,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,83,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,87,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,86,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,83,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,101,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,107,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,96,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,M,108,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,34,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,60,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,85,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,90,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,88,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,83,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,74,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,66,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,61,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,37,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,N,38,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,54,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,84,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,99,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,107,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,117,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,123,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,122,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,125,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,124,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,136,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,O,133,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,40,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,47,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,68,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,84,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,85,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,74,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,69,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,54,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,54,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,51,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,P,53,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,24,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,48,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,58,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,71,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,68,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,78,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,72,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,80,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,78,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,72,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,Q,71,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,21,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,25,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,35,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,33,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,32,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,29,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,27,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,26,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,25,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,23,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,R,24,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,74,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,139,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,211,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,245,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,250,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,246,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,236,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,230,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,223,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,211,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,S,212,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,61,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,84,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,117,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,132,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,142,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,153,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,158,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,157,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,154,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,167,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,T,169,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,15,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,30,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,47,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,56,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,65,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,63,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,43,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,35,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,40,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,24,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,U,23,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,36,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,66,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,96,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,102,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,107,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,107,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,101,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,104,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,106,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,100,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,V,97,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,63,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,93,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,125,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,117,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,115,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,110,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,93,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,72,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,91,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,90,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E05,W,89,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,27,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,40,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,48,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,54,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,49,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,62,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,62,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,66,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,76,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,78,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,A,85,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,27,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,40,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,48,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,54,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,49,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,62,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,62,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,66,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,76,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,78,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,B,85,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,28,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,47,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,63,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,62,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,63,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,61,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,53,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,63,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,53,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,57,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,C,60,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,57,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,87,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,96,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,99,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,98,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,97,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,90,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,87,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,101,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,87,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,E,95,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,72,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,116,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,150,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,166,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,174,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,173,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,168,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,179,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,184,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,170,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,F,180,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,28,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,41,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,55,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,57,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,52,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,38,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,24,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,24,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,21,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,16,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,G,20,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,36,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,54,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,76,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,78,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,86,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,87,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,84,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,87,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,92,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,96,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,H,107,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,42,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,54,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,75,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,92,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,95,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,94,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,93,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,84,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,95,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,82,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,I,91,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,19,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,22,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,68,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,93,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,102,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,93,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,82,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,77,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,68,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,61,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,J,68,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,30,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,38,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,58,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,72,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,67,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,65,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,61,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,59,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,56,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,51,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,K,50,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,24,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,25,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,45,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,61,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,68,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,70,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,69,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,46,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,71,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,71,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,L,70,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,56,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,84,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,103,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,113,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,118,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,121,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,111,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,119,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,122,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,121,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E06,M,112,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,46,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,71,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,85,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,103,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,127,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,127,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,141,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,146,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,144,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,132,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E07,A,142,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,32,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,51,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,71,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,77,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,98,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,99,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,105,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,108,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,111,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,108,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E07,B,116,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,32,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,57,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,77,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,92,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,108,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,129,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,136,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,146,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,149,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,161,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E07,C,183,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,52,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,75,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,93,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,100,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,101,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,96,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,82,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,60,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,73,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,69,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E07,D,67,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,48,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,88,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,110,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,127,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,151,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,155,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,182,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,184,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,193,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,183,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E07,E,201,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,23,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,23,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,40,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,39,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,39,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,32,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,26,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,25,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,21,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,22,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E07,F,21,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,44,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,67,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,95,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,96,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,95,X20130121,4,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,90,X20130121,5,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,93,X20130121,6,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,98,X20130121,7,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,98,X20130121,8,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,98,X20130121,9,Erlotinib,PC9.DS6,No,,,,,,,
E07,G,101,X20130121,10,Erlotinib,PC9.DS6,No,,,,,,,
E07,H,47,X20130121,0,Erlotinib,PC9.DS6,No,,,,,,,
E07,H,60,X20130121,1,Erlotinib,PC9.DS6,No,,,,,,,
E07,H,84,X20130121,2,Erlotinib,PC9.DS6,No,,,,,,,
E07,H,84,X20130121,3,Erlotinib,PC9.DS6,No,,,,,,,
