Expt,Well,Subline,Time_h,Cell.count,FUCCI.count,Condition
X20110628,D07,DS3,67,844,17,Erlotinib
X20110628,D07,DS3,68,832,16,Erlotinib
X20110628,D07,DS3,69.1,833,15,Erlotinib
X20110628,D07,DS3,70.1,849,14,Erlotinib
X20110628,D07,DS3,71.2,847,12,Erlotinib
X20110715,E04,DS3,0,330,172,Erlotinib
X20110715,E04,DS3,1.1,347,183,Erlotinib
X20110715,E04,DS3,2.3,348,194,Erlotinib
X20110715,E04,DS3,3.4,352,203,Erlotinib
X20110715,E04,DS3,4.5,371,214,Erlotinib
X20110715,E04,DS3,5.6,391,206,Erlotinib
X20110715,E04,DS3,6.8,405,208,Erlotinib
X20110715,E04,DS3,7.9,419,201,Erlotinib
X20110715,E04,DS3,9,451,188,Erlotinib
X20110715,E04,DS3,10.1,464,188,Erlotinib
X20110715,E04,DS3,11.3,464,180,Erlotinib
X20110715,E04,DS3,12.4,487,172,Erlotinib
X20110715,E04,DS3,13.5,487,154,Erlotinib
X20110715,E04,DS3,14.6,508,151,Erlotinib
X20110715,E04,DS3,15.8,530,148,Erlotinib
X20110715,E04,DS3,16.9,540,150,Erlotinib
X20110715,E04,DS3,18,557,153,Erlotinib
X20110715,E04,DS3,19.1,571,152,Erlotinib
X20110715,E04,DS3,20.3,586,153,Erlotinib
X20110715,E04,DS3,21.4,595,159,Erlotinib
X20110715,E04,DS3,22.5,601,166,Erlotinib
X20110715,E04,DS3,23.6,603,175,Erlotinib
X20110715,E04,DS3,24.8,607,179,Erlotinib
X20110715,E04,DS3,25.9,616,182,Erlotinib
X20110715,E04,DS3,27,619,177,Erlotinib
X20110715,E04,DS3,28.1,637,184,Erlotinib
X20110715,E04,DS3,29.3,651,191,Erlotinib
X20110715,E04,DS3,30.4,656,189,Erlotinib
X20110715,E04,DS3,31.5,667,188,Erlotinib
X20110715,E04,DS3,32.6,673,186,Erlotinib
X20110715,E04,DS3,33.8,688,185,Erlotinib
X20110715,E04,DS3,34.9,689,188,Erlotinib
X20110715,E04,DS3,36,698,182,Erlotinib
X20110715,E04,DS3,37.2,715,172,Erlotinib
X20110715,E04,DS3,38.3,742,171,Erlotinib
X20110715,E04,DS3,39.4,746,162,Erlotinib
X20110715,E04,DS3,40.5,760,143,Erlotinib
X20110715,E04,DS3,41.7,775,135,Erlotinib
X20110715,E04,DS3,42.8,793,129,Erlotinib
X20110715,E04,DS3,43.9,802,121,Erlotinib
X20110715,E04,DS3,45,806,117,Erlotinib
X20110715,E04,DS3,46.2,812,115,Erlotinib
X20110715,E04,DS3,47.3,827,109,Erlotinib
X20110715,E04,DS3,48.4,840,99,Erlotinib
X20110715,E04,DS3,49.5,855,95,Erlotinib
X20110715,E04,DS3,50.7,850,99,Erlotinib
X20110715,E04,DS3,51.8,864,99,Erlotinib
X20110715,E04,DS3,52.9,863,104,Erlotinib
X20110715,E04,DS3,54,870,98,Erlotinib
X20110715,E04,DS3,55.2,873,96,Erlotinib
X20110715,E04,DS3,56.3,880,94,Erlotinib
X20110715,E04,DS3,57.4,878,101,Erlotinib
X20110715,E04,DS3,58.5,881,91,Erlotinib
X20110715,E04,DS3,59.7,891,88,Erlotinib
X20110715,E04,DS3,60.8,876,84,Erlotinib
X20110715,E04,DS3,61.9,897,74,Erlotinib
X20110715,E04,DS3,63,900,76,Erlotinib
X20110715,E04,DS3,64.2,897,69,Erlotinib
X20110715,E04,DS3,65.3,902,68,Erlotinib
X20110715,E04,DS3,66.4,909,63,Erlotinib
X20110715,E04,DS3,67.6,932,59,Erlotinib
X20110715,E04,DS3,68.7,916,58,Erlotinib
X20110715,E04,DS3,69.8,925,55,Erlotinib
X20110715,E04,DS3,70.9,931,50,Erlotinib
X20110715,E04,DS3,72.1,917,46,Erlotinib
X20110715,E04,DS3,73.2,932,49,Erlotinib
X20110715,E04,DS3,74.3,913,50,Erlotinib
X20110715,E04,DS3,75.4,926,45,Erlotinib
X20110715,E04,DS3,76.6,932,43,Erlotinib
X20110715,E04,DS3,77.7,936,43,Erlotinib
X20110715,E04,DS3,78.8,927,39,Erlotinib
X20110715,E04,DS3,79.9,927,38,Erlotinib
X20110715,E04,DS3,81.1,927,39,Erlotinib
X20110715,E04,DS3,82.2,916,37,Erlotinib
X20110715,E04,DS3,83.3,937,36,Erlotinib
X20110715,E04,DS3,84.4,931,30,Erlotinib
X20110715,E04,DS3,85.6,940,29,Erlotinib
X20110715,E04,DS3,86.7,939,27,Erlotinib
X20110715,E04,DS3,87.8,920,26,Erlotinib
X20110715,F04,DS3,0,319,173,Erlotinib
X20110715,F04,DS3,1.1,336,189,Erlotinib
X20110715,F04,DS3,2.3,340,194,Erlotinib
X20110715,F04,DS3,3.4,347,197,Erlotinib
X20110715,F04,DS3,4.5,365,188,Erlotinib
X20110715,F04,DS3,5.6,377,188,Erlotinib
X20110715,F04,DS3,6.8,392,187,Erlotinib
X20110715,F04,DS3,7.9,414,171,Erlotinib
X20110715,F04,DS3,9,423,183,Erlotinib
X20110715,F04,DS3,10.1,436,175,Erlotinib
X20110715,F04,DS3,11.3,449,164,Erlotinib
X20110715,F04,DS3,12.4,470,158,Erlotinib
X20110715,F04,DS3,13.5,482,159,Erlotinib
X20110715,F04,DS3,14.6,495,149,Erlotinib
X20110715,F04,DS3,15.8,510,150,Erlotinib
X20110715,F04,DS3,16.9,522,158,Erlotinib
X20110715,F04,DS3,18,524,166,Erlotinib
X20110715,F04,DS3,19.1,530,178,Erlotinib
X20110715,F04,DS3,20.3,543,180,Erlotinib
X20110715,F04,DS3,21.4,555,191,Erlotinib
X20110715,F04,DS3,22.5,567,185,Erlotinib
X20110715,F04,DS3,23.6,572,182,Erlotinib
X20110715,F04,DS3,24.8,581,192,Erlotinib
X20110715,F04,DS3,25.9,576,200,Erlotinib
X20110715,F04,DS3,27,588,202,Erlotinib
X20110715,F04,DS3,28.1,620,210,Erlotinib
X20110715,F04,DS3,29.3,623,207,Erlotinib
X20110715,F04,DS3,30.4,638,201,Erlotinib
X20110715,F04,DS3,31.5,650,195,Erlotinib
X20110715,F04,DS3,32.6,660,194,Erlotinib
X20110715,F04,DS3,33.8,677,196,Erlotinib
X20110715,F04,DS3,34.9,688,193,Erlotinib
X20110715,F04,DS3,36,704,190,Erlotinib
X20110715,F04,DS3,37.2,712,190,Erlotinib
X20110715,F04,DS3,38.3,718,189,Erlotinib
X20110715,F04,DS3,39.4,734,184,Erlotinib
X20110715,F04,DS3,40.5,747,173,Erlotinib
X20110715,F04,DS3,41.7,746,160,Erlotinib
X20110715,F04,DS3,42.8,762,151,Erlotinib
X20110715,F04,DS3,43.9,772,143,Erlotinib
X20110715,F04,DS3,45,778,139,Erlotinib
X20110715,F04,DS3,46.2,798,144,Erlotinib
X20110715,F04,DS3,47.3,799,140,Erlotinib
X20110715,F04,DS3,48.4,801,137,Erlotinib
X20110715,F04,DS3,49.5,810,130,Erlotinib
X20110715,F04,DS3,50.7,817,124,Erlotinib
X20110715,F04,DS3,51.8,828,120,Erlotinib
X20110715,F04,DS3,52.9,841,119,Erlotinib
X20110715,F04,DS3,54,849,118,Erlotinib
X20110715,F04,DS3,55.2,869,111,Erlotinib
X20110715,F04,DS3,56.3,877,113,Erlotinib
X20110715,F04,DS3,57.4,882,113,Erlotinib
X20110715,F04,DS3,58.5,883,117,Erlotinib
X20110715,F04,DS3,59.7,894,120,Erlotinib
X20110715,F04,DS3,60.8,899,115,Erlotinib
X20110715,F04,DS3,61.9,915,108,Erlotinib
X20110715,F04,DS3,63,921,103,Erlotinib
X20110715,F04,DS3,64.2,920,95,Erlotinib
X20110715,F04,DS3,65.3,923,91,Erlotinib
X20110715,F04,DS3,66.4,939,86,Erlotinib
X20110715,F04,DS3,67.6,940,82,Erlotinib
X20110715,F04,DS3,68.7,936,78,Erlotinib
X20110715,F04,DS3,69.8,939,68,Erlotinib
X20110715,F04,DS3,70.9,953,67,Erlotinib
X20110715,F04,DS3,72.1,962,62,Erlotinib
X20110715,F04,DS3,73.2,970,56,Erlotinib
X20110715,F04,DS3,74.3,974,57,Erlotinib
X20110715,F04,DS3,75.4,974,49,Erlotinib
X20110715,F04,DS3,76.6,975,48,Erlotinib
X20110715,F04,DS3,77.7,974,45,Erlotinib
X20110715,F04,DS3,78.8,957,41,Erlotinib
X20110715,F04,DS3,79.9,976,38,Erlotinib
X20110715,F04,DS3,81.1,981,37,Erlotinib
X20110715,F04,DS3,82.2,968,37,Erlotinib
X20110715,F04,DS3,83.3,976,36,Erlotinib
X20110715,F04,DS3,84.4,979,35,Erlotinib
X20110715,F04,DS3,85.6,978,29,Erlotinib
X20110715,F04,DS3,86.7,973,30,Erlotinib
X20110715,F04,DS3,87.8,985,28,Erlotinib
X20110318,D02,DS3,0,325,134,DMSO
X20110318,D02,DS3,1.004444444,325,151,DMSO
X20110318,D02,DS3,2.008888889,345,162,DMSO
X20110318,D02,DS3,3.013333333,339,168,DMSO
X20110318,D02,DS3,4.017777778,357,179,DMSO
X20110318,D02,DS3,5.022222222,357,190,DMSO
X20110318,D02,DS3,6.026666667,369,204,DMSO
X20110318,D02,DS3,7.031111111,370,216,DMSO
X20110318,D02,DS3,8.035555556,389,224,DMSO
X20110318,D02,DS3,9.04,400,223,DMSO
X20110318,D02,DS3,10.04444444,411,222,DMSO
X20110318,D02,DS3,11.04888889,423,220,DMSO
X20110318,D02,DS3,12.05333333,433,220,DMSO
X20110318,D02,DS3,13.05777778,462,229,DMSO
X20110318,D02,DS3,14.06222222,465,222,DMSO
X20110318,D02,DS3,15.06666667,480,226,DMSO
X20110318,D02,DS3,16.07111111,496,235,DMSO
X20110318,D02,DS3,17.07555556,521,245,DMSO
X20110318,D02,DS3,18.08,523,263,DMSO
X20110318,D02,DS3,19.08444444,527,264,DMSO
X20110318,D02,DS3,20.08888889,532,254,DMSO
X20110318,D02,DS3,21.09333333,578,269,DMSO
X20110318,D02,DS3,22.09777778,588,274,DMSO
X20110318,D02,DS3,23.10222222,589,281,DMSO
X20110318,D02,DS3,24.10666667,604,292,DMSO
X20110318,D02,DS3,25.11111111,618,297,DMSO
X20110318,D02,DS3,26.11555556,637,302,DMSO
X20110318,D02,DS3,27.12,641,308,DMSO
X20110318,D02,DS3,28.12444444,660,308,DMSO
X20110318,D02,DS3,29.12888889,677,312,DMSO
X20110318,D02,DS3,30.13333333,704,322,DMSO
X20110318,D02,DS3,31.13777778,720,332,DMSO
X20110318,D02,DS3,32.14222222,755,328,DMSO
X20110318,D02,DS3,33.14666667,738,331,DMSO
X20110318,D02,DS3,34.15111111,769,358,DMSO
X20110318,D02,DS3,35.15555556,794,356,DMSO
X20110318,D02,DS3,36.16,813,369,DMSO
X20110318,D02,DS3,37.16444444,810,356,DMSO
X20110318,D02,DS3,38.16888889,817,384,DMSO
X20110318,D02,DS3,39.17333333,858,397,DMSO
X20110318,D02,DS3,40.17777778,864,403,DMSO
X20110318,D02,DS3,41.18222222,857,398,DMSO
X20110318,D02,DS3,42.18666667,906,413,DMSO
X20110318,D02,DS3,43.19111111,889,432,DMSO
X20110318,D02,DS3,44.19555556,950,425,DMSO
X20110318,D02,DS3,45.2,945,455,DMSO
X20110318,D02,DS3,46.20444444,952,449,DMSO
X20110318,D02,DS3,47.20888889,964,454,DMSO
X20110318,D02,DS3,48.21333333,995,449,DMSO
X20110318,D02,DS3,49.21777778,1000,432,DMSO
X20110318,D02,DS3,50.22222222,1031,424,DMSO
X20110318,D02,DS3,51.22666667,1067,427,DMSO
X20110318,D02,DS3,52.23111111,1102,411,DMSO
X20110318,D02,DS3,53.23555556,1101,427,DMSO
X20110318,D02,DS3,54.24,1164,431,DMSO
X20110318,D02,DS3,55.24444444,1162,435,DMSO
X20110318,D02,DS3,56.24888889,1205,445,DMSO
X20110318,D02,DS3,57.25333333,1209,437,DMSO
X20110318,D02,DS3,58.25777778,1262,441,DMSO
X20110318,D02,DS3,59.26222222,1267,444,DMSO
X20110318,D02,DS3,60.26666667,1268,439,DMSO
X20110318,D02,DS3,61.27111111,1280,445,DMSO
X20110318,D02,DS3,62.27555556,1312,464,DMSO
X20110318,D02,DS3,63.28,1321,473,DMSO
X20110318,D02,DS3,64.28444444,1354,487,DMSO
X20110318,D02,DS3,65.28888889,1374,477,DMSO
X20110318,D02,DS3,66.29333333,1392,466,DMSO
X20110318,D02,DS3,67.29777778,1394,465,DMSO
X20110318,D02,DS3,68.30222222,1396,449,DMSO
X20110318,D02,DS3,69.30666667,1405,446,DMSO
X20110318,D02,DS3,70.31111111,1433,466,DMSO
X20110318,D02,DS3,71.31555556,1445,468,DMSO
X20110318,D02,DS3,72.32,1464,475,DMSO
X20110318,D02,DS3,73.32444444,1488,481,DMSO
X20110318,D02,DS3,74.32888889,1469,506,DMSO
X20110318,D02,DS3,75.33333333,1545,513,DMSO
X20110318,D02,DS3,76.33777778,1510,527,DMSO
X20110318,D02,DS3,77.34222222,1512,530,DMSO
X20110318,D02,DS3,78.34666667,1492,536,DMSO
X20110318,D02,DS3,79.35111111,1530,561,DMSO
X20110318,D03,DS3,0,140,60,DMSO
X20110318,D03,DS3,1.004444444,145,62,DMSO
X20110318,D03,DS3,2.008888889,151,66,DMSO
X20110318,D03,DS3,3.013333333,152.5,69.5,DMSO
X20110318,D03,DS3,4.017777778,154,73,DMSO
X20110318,D03,DS3,5.022222222,155,71,DMSO
X20110318,D03,DS3,6.026666667,155,74,DMSO
X20110318,D03,DS3,7.031111111,172,81,DMSO
X20110318,D03,DS3,8.035555556,175,89,DMSO
X20110318,D03,DS3,9.04,181,92,DMSO
X20110318,D03,DS3,10.04444444,192,96,DMSO
X20110318,D03,DS3,11.04888889,189,91,DMSO
X20110318,D03,DS3,12.05333333,194,100,DMSO
X20110318,D03,DS3,13.05777778,197,99,DMSO
X20110318,D03,DS3,14.06222222,207,103,DMSO
X20110318,D03,DS3,15.06666667,213,105,DMSO
X20110318,D03,DS3,16.07111111,222,102,DMSO
X20110318,D03,DS3,17.07555556,224,99,DMSO
X20110318,D03,DS3,18.08,231,103,DMSO
X20110318,D03,DS3,19.08444444,242,110,DMSO
X20110318,D03,DS3,20.08888889,240,121,DMSO
X20110318,D03,DS3,21.09333333,256,120,DMSO
X20110318,D03,DS3,22.09777778,261,130,DMSO
X20110318,D03,DS3,23.10222222,265,127,DMSO
X20110318,D03,DS3,24.10666667,279,132,DMSO
X20110318,D03,DS3,25.11111111,288,136,DMSO
X20110318,D03,DS3,26.11555556,260,117,DMSO
X20110318,D03,DS3,27.12,294,143,DMSO
X20110318,D03,DS3,28.12444444,287,140,DMSO
X20110318,D03,DS3,29.12888889,305,154,DMSO
X20110318,D03,DS3,30.13333333,318,158,DMSO
X20110318,D03,DS3,31.13777778,324,173,DMSO
X20110318,D03,DS3,32.14222222,324,172,DMSO
X20110318,D03,DS3,33.14666667,325,174,DMSO
X20110318,D03,DS3,34.15111111,339,167,DMSO
X20110318,D03,DS3,35.15555556,345,166,DMSO
X20110318,D03,DS3,36.16,347,164,DMSO
X20110318,D03,DS3,37.16444444,369,176,DMSO
X20110318,D03,DS3,38.16888889,372,181,DMSO
X20110318,D03,DS3,39.17333333,374,179,DMSO
X20110318,D03,DS3,40.17777778,392,188,DMSO
X20110318,D03,DS3,41.18222222,395,183,DMSO
X20110318,D03,DS3,42.18666667,422,185,DMSO
X20110318,D03,DS3,43.19111111,407,180,DMSO
X20110318,D03,DS3,44.19555556,446,182,DMSO
X20110318,D03,DS3,45.2,452,194,DMSO
X20110318,D03,DS3,46.20444444,479,196,DMSO
X20110318,D03,DS3,47.20888889,481,200,DMSO
X20110318,D03,DS3,48.21333333,486,207,DMSO
X20110318,D03,DS3,49.21777778,503,227,DMSO
X20110318,D03,DS3,50.22222222,502,224,DMSO
X20110318,D03,DS3,51.22666667,520,231,DMSO
X20110318,D03,DS3,52.23111111,527,243,DMSO
X20110318,D03,DS3,53.23555556,555,260,DMSO
X20110318,D03,DS3,54.24,554,256,DMSO
X20110318,D03,DS3,55.24444444,591,271,DMSO
X20110318,D03,DS3,56.24888889,603,274,DMSO
X20110318,D03,DS3,57.25333333,600,260,DMSO
X20110318,D03,DS3,58.25777778,614,273,DMSO
X20110318,D03,DS3,59.26222222,618,278,DMSO
X20110318,D03,DS3,60.26666667,640,294,DMSO
X20110318,D03,DS3,61.27111111,681,297,DMSO
X20110318,D03,DS3,62.27555556,694,310,DMSO
X20110318,D03,DS3,63.28,707,318,DMSO
X20110318,D03,DS3,64.28444444,743,315,DMSO
X20110318,D03,DS3,65.28888889,740,327,DMSO
X20110318,D03,DS3,66.29333333,753,331,DMSO
X20110318,D03,DS3,67.29777778,775,333,DMSO
X20110318,D03,DS3,68.30222222,767,338,DMSO
X20110318,D03,DS3,69.30666667,792,353,DMSO
X20110318,D03,DS3,70.31111111,804,346,DMSO
X20110318,D03,DS3,71.31555556,840,345,DMSO
X20110318,D03,DS3,72.32,851,338,DMSO
X20110318,D03,DS3,73.32444444,861,339,DMSO
X20110318,D03,DS3,74.32888889,887,338,DMSO
X20110318,D03,DS3,75.33333333,908,339,DMSO
X20110318,D03,DS3,76.33777778,919,355,DMSO
X20110318,D03,DS3,77.34222222,971,357,DMSO
X20110318,D03,DS3,78.34666667,981,362,DMSO
X20110318,D03,DS3,79.35111111,990,362,DMSO
X20110628,E07,DS3,0,288,138,DMSO
X20110628,E07,DS3,1.062777778,280,128,DMSO
X20110628,E07,DS3,2.125555556,292,125,DMSO
X20110628,E07,DS3,3.188333333,314,137,DMSO
X20110628,E07,DS3,4.251111111,325,133,DMSO
X20110628,E07,DS3,5.313888889,334,133,DMSO
X20110628,E07,DS3,6.376666667,333,131,DMSO
X20110628,E07,DS3,7.439444444,352,133,DMSO
X20110628,E07,DS3,8.502222222,346,133,DMSO
X20110628,E07,DS3,9.565,356,150,DMSO
X20110628,E07,DS3,10.62777778,371,157,DMSO
X20110628,E07,DS3,11.69055556,384,162,DMSO
X20110628,E07,DS3,12.75333333,388,176,DMSO
X20110628,E07,DS3,13.81611111,406,194,DMSO
X20110628,E07,DS3,14.87888889,418,204,DMSO
X20110628,E07,DS3,15.94166667,430,203,DMSO
X20110628,E07,DS3,17.00444444,438,213,DMSO
X20110628,E07,DS3,18.06722222,431,211,DMSO
X20110628,E07,DS3,19.13,458,229,DMSO
X20110628,E07,DS3,20.19277778,467,230,DMSO
X20110628,E07,DS3,21.25555556,470,232,DMSO
X20110628,E07,DS3,22.31833333,501,240,DMSO
X20110628,E07,DS3,23.38111111,522,243,DMSO
X20110628,E07,DS3,24.44388889,545,240,DMSO
X20110628,E07,DS3,25.50666667,562,243,DMSO
X20110628,E07,DS3,26.56944444,580,239,DMSO
X20110628,E07,DS3,27.63222222,579,231,DMSO
X20110628,E07,DS3,28.695,610,231,DMSO
X20110628,E07,DS3,29.75777778,624,243,DMSO
X20110628,E07,DS3,30.82055556,622,241,DMSO
X20110628,E07,DS3,31.88333333,638,258,DMSO
X20110628,E07,DS3,32.94611111,653,261,DMSO
X20110628,E07,DS3,34.00888889,677,277,DMSO
X20110628,E07,DS3,35.07166667,698,276,DMSO
X20110628,E07,DS3,36.13444444,708,271,DMSO
X20110628,E07,DS3,37.19722222,721,278,DMSO
X20110628,E07,DS3,38.26,727,280,DMSO
X20110628,E07,DS3,39.32277778,762,295,DMSO
X20110628,E07,DS3,40.38555556,777,283,DMSO
X20110628,E07,DS3,41.44833333,798,286,DMSO
X20110628,E07,DS3,42.51111111,817,297,DMSO
X20110628,E07,DS3,43.57388889,844,293,DMSO
X20110628,E07,DS3,44.63666667,849,297,DMSO
X20110628,E07,DS3,45.69944444,883,303,DMSO
X20110628,E07,DS3,46.76222222,892,316,DMSO
X20110628,E07,DS3,47.825,913,321,DMSO
X20110628,E07,DS3,48.88777778,922,326,DMSO
X20110628,E07,DS3,49.95055556,955,319,DMSO
X20110628,E07,DS3,51.01333333,985,317,DMSO
X20110628,E07,DS3,52.07611111,1008,312,DMSO
X20110628,E07,DS3,53.13888889,1016,303,DMSO
X20110628,E07,DS3,54.20166667,1058,313,DMSO
X20110628,E07,DS3,55.26444444,1060,313,DMSO
X20110628,E07,DS3,56.32722222,1078,307,DMSO
X20110628,E07,DS3,57.39,1093,302,DMSO
X20110628,E07,DS3,58.45277778,1119,279,DMSO
X20110628,E07,DS3,59.51555556,1139,269,DMSO
X20110628,E07,DS3,60.57833333,1168,273,DMSO
X20110628,E07,DS3,61.64111111,1195,269,DMSO
X20110628,E07,DS3,62.70388889,1195,277,DMSO
X20110628,E07,DS3,63.76666667,1243,291,DMSO
X20110628,E07,DS3,64.82944444,1237,289,DMSO
X20110628,E07,DS3,65.89222222,1252,301,DMSO
