Well ,Colony,Cell.count,Time.day,Erl,CHX,FSK,TRM,17A,Plate
G05,T,92,3,0,0,0.1,0,0,1
G05,U,38,0,0,0,0.1,0,0,1
G05,U,58,1,0,0,0.1,0,0,1
G05,U,132,2,0,0,0.1,0,0,1
G05,U,251,3,0,0,0.1,0,0,1
G05,V,29,0,0,0,0.1,0,0,1
G05,V,54,1,0,0,0.1,0,0,1
G05,V,99,2,0,0,0.1,0,0,1
G05,V,190,3,0,0,0.1,0,0,1
G05,W,22,0,0,0,0.1,0,0,1
G05,W,41,1,0,0,0.1,0,0,1
G05,W,62,2,0,0,0.1,0,0,1
G05,W,114,3,0,0,0.1,0,0,1
G05,X,18,0,0,0,0.1,0,0,1
G05,X,35,1,0,0,0.1,0,0,1
G05,X,63,2,0,0,0.1,0,0,1
G05,X,115,3,0,0,0.1,0,0,1
G05,Y,22,0,0,0,0.1,0,0,1
G05,Y,45,1,0,0,0.1,0,0,1
G05,Y,86,2,0,0,0.1,0,0,1
G05,Y,135,3,0,0,0.1,0,0,1
G05,Z,26,0,0,0,0.1,0,0,1
G05,Z,37,1,0,0,0.1,0,0,1
G05,Z,60,2,0,0,0.1,0,0,1
G05,Z,63,3,0,0,0.1,0,0,1
G07,A,55,0,3,0,0.1,0,0,1
G07,A,107,1,3,0,0.1,0,0,1
G07,A,130,2,3,0,0.1,0,0,1
G07,A,142,3,3,0,0.1,0,0,1
G07,A,155,4,3,0,0.1,0,0,1
G07,A,156,5,3,0,0.1,0,0,1
G07,A,152,6,3,0,0.1,0,0,1
G07,A,139,7,3,0,0.1,0,0,1
G07,A,136,8,3,0,0.1,0,0,1
G07,A,129,9,3,0,0.1,0,0,1
G07,A,118,10,3,0,0.1,0,0,1
G07,AA,16,0,3,0,0.1,0,0,1
G07,AA,24,1,3,0,0.1,0,0,1
G07,AA,38,2,3,0,0.1,0,0,1
G07,AA,38,3,3,0,0.1,0,0,1
G07,AA,33,4,3,0,0.1,0,0,1
G07,AA,30,5,3,0,0.1,0,0,1
G07,AA,27,6,3,0,0.1,0,0,1
G07,AA,26,7,3,0,0.1,0,0,1
G07,AA,22,8,3,0,0.1,0,0,1
G07,AA,20,9,3,0,0.1,0,0,1
G07,AA,14,10,3,0,0.1,0,0,1
G07,AB,33,0,3,0,0.1,0,0,1
G07,AB,37,1,3,0,0.1,0,0,1
G07,AB,49,2,3,0,0.1,0,0,1
G07,AB,32,3,3,0,0.1,0,0,1
G07,AB,25,4,3,0,0.1,0,0,1
G07,AB,22,5,3,0,0.1,0,0,1
G07,AB,16,6,3,0,0.1,0,0,1
G07,AB,11,7,3,0,0.1,0,0,1
G07,AB,11,8,3,0,0.1,0,0,1
G07,AB,12,9,3,0,0.1,0,0,1
G07,AB,7,10,3,0,0.1,0,0,1
G07,B,18,0,3,0,0.1,0,0,1
G07,B,26,1,3,0,0.1,0,0,1
G07,B,49,2,3,0,0.1,0,0,1
G07,B,60,3,3,0,0.1,0,0,1
G07,B,60,4,3,0,0.1,0,0,1
G07,B,69,5,3,0,0.1,0,0,1
G07,B,66,6,3,0,0.1,0,0,1
G07,B,62,7,3,0,0.1,0,0,1
G07,B,53,8,3,0,0.1,0,0,1
G07,B,51,9,3,0,0.1,0,0,1
G07,B,36,10,3,0,0.1,0,0,1
G07,C,24,0,3,0,0.1,0,0,1
G07,C,37,1,3,0,0.1,0,0,1
G07,C,47,2,3,0,0.1,0,0,1
G07,C,51,3,3,0,0.1,0,0,1
G07,C,51,4,3,0,0.1,0,0,1
G07,C,54,5,3,0,0.1,0,0,1
G07,C,50,6,3,0,0.1,0,0,1
G07,C,53,7,3,0,0.1,0,0,1
G07,C,53,8,3,0,0.1,0,0,1
G07,C,49,9,3,0,0.1,0,0,1
G07,C,47,10,3,0,0.1,0,0,1
G07,D,17,0,3,0,0.1,0,0,1
G07,D,32,1,3,0,0.1,0,0,1
G07,D,41,2,3,0,0.1,0,0,1
G07,D,46,3,3,0,0.1,0,0,1
G07,D,38,4,3,0,0.1,0,0,1
G07,D,38,5,3,0,0.1,0,0,1
G07,D,34,6,3,0,0.1,0,0,1
G07,D,28,7,3,0,0.1,0,0,1
G07,D,24,8,3,0,0.1,0,0,1
G07,D,23,9,3,0,0.1,0,0,1
G07,D,20,10,3,0,0.1,0,0,1
G07,E,18,0,3,0,0.1,0,0,1
G07,E,32,1,3,0,0.1,0,0,1
G07,E,39,2,3,0,0.1,0,0,1
G07,E,42,3,3,0,0.1,0,0,1
G07,E,44,4,3,0,0.1,0,0,1
G07,E,46,5,3,0,0.1,0,0,1
G07,E,45,6,3,0,0.1,0,0,1
G07,E,34,7,3,0,0.1,0,0,1
G07,E,32,8,3,0,0.1,0,0,1
G07,E,33,9,3,0,0.1,0,0,1
G07,E,29,10,3,0,0.1,0,0,1
G07,F,55,0,3,0,0.1,0,0,1
G07,F,93,1,3,0,0.1,0,0,1
G07,F,114,2,3,0,0.1,0,0,1
G07,F,126,3,3,0,0.1,0,0,1
G07,F,127,4,3,0,0.1,0,0,1
G07,F,121,5,3,0,0.1,0,0,1
G07,F,108,6,3,0,0.1,0,0,1
G07,F,84,7,3,0,0.1,0,0,1
G07,F,72,8,3,0,0.1,0,0,1
G07,F,65,9,3,0,0.1,0,0,1
G07,F,54,10,3,0,0.1,0,0,1
G07,G,40,0,3,0,0.1,0,0,1
G07,G,75,1,3,0,0.1,0,0,1
G07,G,118,2,3,0,0.1,0,0,1
G07,G,130,3,3,0,0.1,0,0,1
G07,G,108,4,3,0,0.1,0,0,1
G07,G,97,5,3,0,0.1,0,0,1
G07,G,86,6,3,0,0.1,0,0,1
G07,G,64,7,3,0,0.1,0,0,1
G07,G,62,8,3,0,0.1,0,0,1
G07,G,50,9,3,0,0.1,0,0,1
G07,G,44,10,3,0,0.1,0,0,1
G07,H,29,0,3,0,0.1,0,0,1
G07,H,62,1,3,0,0.1,0,0,1
G07,H,64,2,3,0,0.1,0,0,1
G07,H,70,3,3,0,0.1,0,0,1
G07,H,70,4,3,0,0.1,0,0,1
G07,H,65,5,3,0,0.1,0,0,1
G07,H,57,6,3,0,0.1,0,0,1
G07,H,47,7,3,0,0.1,0,0,1
G07,H,37,8,3,0,0.1,0,0,1
G07,H,35,9,3,0,0.1,0,0,1
G07,H,27,10,3,0,0.1,0,0,1
G07,I,85,0,3,0,0.1,0,0,1
G07,I,118,1,3,0,0.1,0,0,1
G07,I,132,2,3,0,0.1,0,0,1
G07,I,127,3,3,0,0.1,0,0,1
G07,I,123,4,3,0,0.1,0,0,1
G07,I,131,5,3,0,0.1,0,0,1
G07,I,115,6,3,0,0.1,0,0,1
G07,I,105,7,3,0,0.1,0,0,1
G07,I,102,8,3,0,0.1,0,0,1
G07,I,101,9,3,0,0.1,0,0,1
G07,I,101,10,3,0,0.1,0,0,1
G07,J,20,0,3,0,0.1,0,0,1
G07,J,33,1,3,0,0.1,0,0,1
G07,J,35,2,3,0,0.1,0,0,1
G07,J,31,3,3,0,0.1,0,0,1
G07,J,24,4,3,0,0.1,0,0,1
G07,J,22,5,3,0,0.1,0,0,1
G07,J,18,6,3,0,0.1,0,0,1
G07,J,16,7,3,0,0.1,0,0,1
G07,J,15,8,3,0,0.1,0,0,1
G07,J,12,9,3,0,0.1,0,0,1
G07,J,10,10,3,0,0.1,0,0,1
G07,K,15,0,3,0,0.1,0,0,1
G07,K,25,1,3,0,0.1,0,0,1
G07,K,30,2,3,0,0.1,0,0,1
G07,K,28,3,3,0,0.1,0,0,1
G07,K,19,4,3,0,0.1,0,0,1
G07,K,16,5,3,0,0.1,0,0,1
G07,K,18,6,3,0,0.1,0,0,1
G07,K,9,7,3,0,0.1,0,0,1
G07,K,7,8,3,0,0.1,0,0,1
G07,K,7,9,3,0,0.1,0,0,1
G07,K,6,10,3,0,0.1,0,0,1
G07,L,25,0,3,0,0.1,0,0,1
G07,L,30,1,3,0,0.1,0,0,1
G07,L,46,2,3,0,0.1,0,0,1
G07,L,39,3,3,0,0.1,0,0,1
G07,L,34,4,3,0,0.1,0,0,1
G07,L,34,5,3,0,0.1,0,0,1
G07,L,29,6,3,0,0.1,0,0,1
G07,L,26,7,3,0,0.1,0,0,1
G07,L,27,8,3,0,0.1,0,0,1
G07,L,25,9,3,0,0.1,0,0,1
G07,L,19,10,3,0,0.1,0,0,1
G07,M,25,0,3,0,0.1,0,0,1
G07,M,39,1,3,0,0.1,0,0,1
G07,M,47,2,3,0,0.1,0,0,1
G07,M,43,3,3,0,0.1,0,0,1
G07,M,39,4,3,0,0.1,0,0,1
G07,M,33,5,3,0,0.1,0,0,1
G07,M,27,6,3,0,0.1,0,0,1
G07,M,25,7,3,0,0.1,0,0,1
G07,M,24,8,3,0,0.1,0,0,1
G07,M,20,9,3,0,0.1,0,0,1
G07,M,19,10,3,0,0.1,0,0,1
G07,N,26,0,3,0,0.1,0,0,1
G07,N,40,1,3,0,0.1,0,0,1
G07,N,67,2,3,0,0.1,0,0,1
G07,N,72,3,3,0,0.1,0,0,1
G07,N,83,4,3,0,0.1,0,0,1
G07,N,77,5,3,0,0.1,0,0,1
G07,N,62,6,3,0,0.1,0,0,1
G07,N,46,7,3,0,0.1,0,0,1
G07,N,43,8,3,0,0.1,0,0,1
G07,N,32,9,3,0,0.1,0,0,1
G07,N,25,10,3,0,0.1,0,0,1
G07,O,33,0,3,0,0.1,0,0,1
G07,O,52,1,3,0,0.1,0,0,1
G07,O,72,2,3,0,0.1,0,0,1
G07,O,81,3,3,0,0.1,0,0,1
G07,O,73,4,3,0,0.1,0,0,1
G07,O,76,5,3,0,0.1,0,0,1
G07,O,67,6,3,0,0.1,0,0,1
G07,O,49,7,3,0,0.1,0,0,1
G07,O,50,8,3,0,0.1,0,0,1
G07,O,53,9,3,0,0.1,0,0,1
G07,O,39,10,3,0,0.1,0,0,1
G07,P,29,0,3,0,0.1,0,0,1
G07,P,43,1,3,0,0.1,0,0,1
G07,P,53,2,3,0,0.1,0,0,1
G07,P,66,3,3,0,0.1,0,0,1
G07,P,70,4,3,0,0.1,0,0,1
G07,P,69,5,3,0,0.1,0,0,1
G07,P,69,6,3,0,0.1,0,0,1
G07,P,63,7,3,0,0.1,0,0,1
G07,P,60,8,3,0,0.1,0,0,1
G07,P,58,9,3,0,0.1,0,0,1
G07,P,52,10,3,0,0.1,0,0,1
G07,Q,24,0,3,0,0.1,0,0,1
G07,Q,43,1,3,0,0.1,0,0,1
G07,Q,58,2,3,0,0.1,0,0,1
G07,Q,66,3,3,0,0.1,0,0,1
G07,Q,69,4,3,0,0.1,0,0,1
G07,Q,74,5,3,0,0.1,0,0,1
G07,Q,76,6,3,0,0.1,0,0,1
G07,Q,70,7,3,0,0.1,0,0,1
G07,Q,71,8,3,0,0.1,0,0,1
G07,Q,70,9,3,0,0.1,0,0,1
G07,Q,67,10,3,0,0.1,0,0,1
G07,R,35,0,3,0,0.1,0,0,1
G07,R,52,1,3,0,0.1,0,0,1
G07,R,53,2,3,0,0.1,0,0,1
G07,R,53,3,3,0,0.1,0,0,1
G07,R,41,4,3,0,0.1,0,0,1
G07,R,33,5,3,0,0.1,0,0,1
G07,R,18,6,3,0,0.1,0,0,1
G07,R,5,7,3,0,0.1,0,0,1
G07,R,4,8,3,0,0.1,0,0,1
G07,R,3,9,3,0,0.1,0,0,1
G07,R,2,10,3,0,0.1,0,0,1
G07,S,30,0,3,0,0.1,0,0,1
G07,S,49,1,3,0,0.1,0,0,1
G07,S,57,2,3,0,0.1,0,0,1
G07,S,41,3,3,0,0.1,0,0,1
G07,S,38,4,3,0,0.1,0,0,1
G07,S,36,5,3,0,0.1,0,0,1
G07,S,33,6,3,0,0.1,0,0,1
G07,S,22,7,3,0,0.1,0,0,1
G07,S,22,8,3,0,0.1,0,0,1
G07,S,19,9,3,0,0.1,0,0,1
G07,S,14,10,3,0,0.1,0,0,1
G07,T,28,0,3,0,0.1,0,0,1
G07,T,41,1,3,0,0.1,0,0,1
G07,T,54,2,3,0,0.1,0,0,1
G07,T,54,3,3,0,0.1,0,0,1
G07,T,49,4,3,0,0.1,0,0,1
G07,T,50,5,3,0,0.1,0,0,1
G07,T,49,6,3,0,0.1,0,0,1
G07,T,49,7,3,0,0.1,0,0,1
G07,T,49,8,3,0,0.1,0,0,1
G07,T,49,9,3,0,0.1,0,0,1
G07,T,41,10,3,0,0.1,0,0,1
G07,U,26,0,3,0,0.1,0,0,1
G07,U,28,1,3,0,0.1,0,0,1
G07,U,46,2,3,0,0.1,0,0,1
G07,U,47,3,3,0,0.1,0,0,1
G07,U,44,4,3,0,0.1,0,0,1
G07,U,41,5,3,0,0.1,0,0,1
G07,U,46,6,3,0,0.1,0,0,1
G07,U,39,7,3,0,0.1,0,0,1
G07,U,31,8,3,0,0.1,0,0,1
G07,U,25,9,3,0,0.1,0,0,1
G07,U,20,10,3,0,0.1,0,0,1
G07,V,33,0,3,0,0.1,0,0,1
G07,V,53,1,3,0,0.1,0,0,1
G07,V,57,2,3,0,0.1,0,0,1
G07,V,62,3,3,0,0.1,0,0,1
G07,V,63,4,3,0,0.1,0,0,1
G07,V,62,5,3,0,0.1,0,0,1
G07,V,62,6,3,0,0.1,0,0,1
G07,V,58,7,3,0,0.1,0,0,1
G07,V,55,8,3,0,0.1,0,0,1
G07,V,53,9,3,0,0.1,0,0,1
G07,V,42,10,3,0,0.1,0,0,1
G07,W,27,0,3,0,0.1,0,0,1
G07,W,59,1,3,0,0.1,0,0,1
G07,W,59,2,3,0,0.1,0,0,1
G07,W,55,3,3,0,0.1,0,0,1
G07,W,53,4,3,0,0.1,0,0,1
G07,W,52,5,3,0,0.1,0,0,1
G07,W,43,6,3,0,0.1,0,0,1
G07,W,36,7,3,0,0.1,0,0,1
G07,W,36,8,3,0,0.1,0,0,1
G07,W,35,9,3,0,0.1,0,0,1
G07,W,35,10,3,0,0.1,0,0,1
G07,X,27,0,3,0,0.1,0,0,1
G07,X,40,1,3,0,0.1,0,0,1
G07,X,54,2,3,0,0.1,0,0,1
G07,X,58,3,3,0,0.1,0,0,1
G07,X,63,4,3,0,0.1,0,0,1
G07,X,60,5,3,0,0.1,0,0,1
G07,X,57,6,3,0,0.1,0,0,1
G07,X,59,7,3,0,0.1,0,0,1
G07,X,58,8,3,0,0.1,0,0,1
G07,X,55,9,3,0,0.1,0,0,1
G07,X,52,10,3,0,0.1,0,0,1
G07,Y,25,0,3,0,0.1,0,0,1
G07,Y,53,1,3,0,0.1,0,0,1
G07,Y,49,2,3,0,0.1,0,0,1
G07,Y,52,3,3,0,0.1,0,0,1
G07,Y,48,4,3,0,0.1,0,0,1
G07,Y,32,5,3,0,0.1,0,0,1
G07,Y,26,6,3,0,0.1,0,0,1
G07,Y,12,7,3,0,0.1,0,0,1
G07,Y,9,8,3,0,0.1,0,0,1
G07,Y,6,9,3,0,0.1,0,0,1
G07,Y,5,10,3,0,0.1,0,0,1
G07,Z,27,0,3,0,0.1,0,0,1
G07,Z,52,1,3,0,0.1,0,0,1
G07,Z,46,2,3,0,0.1,0,0,1
G07,Z,44,3,3,0,0.1,0,0,1
G07,Z,36,4,3,0,0.1,0,0,1
G07,Z,29,5,3,0,0.1,0,0,1
G07,Z,20,6,3,0,0.1,0,0,1
G07,Z,17,7,3,0,0.1,0,0,1
G07,Z,14,8,3,0,0.1,0,0,1
G07,Z,10,9,3,0,0.1,0,0,1
G07,Z,7,10,3,0,0.1,0,0,1
G08,A,35,0,3,0,0.1,0,0,1
G08,A,70,1,3,0,0.1,0,0,1
G08,A,81,2,3,0,0.1,0,0,1
G08,A,85,3,3,0,0.1,0,0,1
G08,A,82,4,3,0,0.1,0,0,1
G08,A,71,5,3,0,0.1,0,0,1
G08,A,61,6,3,0,0.1,0,0,1
G08,A,43,7,3,0,0.1,0,0,1
G08,A,34,8,3,0,0.1,0,0,1
G08,A,28,9,3,0,0.1,0,0,1
G08,A,21,10,3,0,0.1,0,0,1
G08,B,20,0,3,0,0.1,0,0,1
G08,B,28,1,3,0,0.1,0,0,1
G08,B,37,2,3,0,0.1,0,0,1
G08,B,38,3,3,0,0.1,0,0,1
G08,B,35,4,3,0,0.1,0,0,1
G08,B,29,5,3,0,0.1,0,0,1
G08,B,28,6,3,0,0.1,0,0,1
G08,B,19,7,3,0,0.1,0,0,1
G08,B,18,8,3,0,0.1,0,0,1
G08,B,15,9,3,0,0.1,0,0,1
G08,B,13,10,3,0,0.1,0,0,1
G08,C,28,0,3,0,0.1,0,0,1
G08,C,42,1,3,0,0.1,0,0,1
G08,C,43,2,3,0,0.1,0,0,1
G08,C,38,3,3,0,0.1,0,0,1
G08,C,25,4,3,0,0.1,0,0,1
G08,C,21,5,3,0,0.1,0,0,1
G08,C,19,6,3,0,0.1,0,0,1
G08,C,13,7,3,0,0.1,0,0,1
G08,C,12,8,3,0,0.1,0,0,1
G08,C,8,9,3,0,0.1,0,0,1
G08,C,5,10,3,0,0.1,0,0,1
G08,D,43,0,3,0,0.1,0,0,1
G08,D,81,1,3,0,0.1,0,0,1
G08,D,105,2,3,0,0.1,0,0,1
G08,D,116,3,3,0,0.1,0,0,1
G08,D,111,4,3,0,0.1,0,0,1
G08,D,108,5,3,0,0.1,0,0,1
G08,D,100,6,3,0,0.1,0,0,1
G08,D,83,7,3,0,0.1,0,0,1
G08,D,69,8,3,0,0.1,0,0,1
G08,D,58,9,3,0,0.1,0,0,1
G08,D,39,10,3,0,0.1,0,0,1
G08,E,33,0,3,0,0.1,0,0,1
G08,E,64,1,3,0,0.1,0,0,1
G08,E,84,2,3,0,0.1,0,0,1
G08,E,84,3,3,0,0.1,0,0,1
G08,E,77,4,3,0,0.1,0,0,1
G08,E,66,5,3,0,0.1,0,0,1
G08,E,59,6,3,0,0.1,0,0,1
G08,E,49,7,3,0,0.1,0,0,1
G08,E,43,8,3,0,0.1,0,0,1
G08,E,38,9,3,0,0.1,0,0,1
G08,E,30,10,3,0,0.1,0,0,1
G08,F,31,0,3,0,0.1,0,0,1
G08,F,54,1,3,0,0.1,0,0,1
G08,F,68,2,3,0,0.1,0,0,1
G08,F,72,3,3,0,0.1,0,0,1
G08,F,71,4,3,0,0.1,0,0,1
G08,F,65,5,3,0,0.1,0,0,1
G08,F,55,6,3,0,0.1,0,0,1
G08,F,57,7,3,0,0.1,0,0,1
G08,F,51,8,3,0,0.1,0,0,1
G08,F,47,9,3,0,0.1,0,0,1
G08,F,43,10,3,0,0.1,0,0,1
G08,G,16,0,3,0,0.1,0,0,1
G08,G,25,1,3,0,0.1,0,0,1
G08,G,27,2,3,0,0.1,0,0,1
G08,G,23,3,3,0,0.1,0,0,1
G08,G,19,4,3,0,0.1,0,0,1
G08,G,17,5,3,0,0.1,0,0,1
G08,G,17,6,3,0,0.1,0,0,1
G08,G,13,7,3,0,0.1,0,0,1
G08,G,15,8,3,0,0.1,0,0,1
G08,G,13,9,3,0,0.1,0,0,1
G08,G,5,10,3,0,0.1,0,0,1
G08,H,44,0,3,0,0.1,0,0,1
G08,H,86,1,3,0,0.1,0,0,1
G08,H,134,2,3,0,0.1,0,0,1
G08,H,135,3,3,0,0.1,0,0,1
G08,H,124,4,3,0,0.1,0,0,1
G08,H,122,5,3,0,0.1,0,0,1
G08,H,105,6,3,0,0.1,0,0,1
G08,H,92,7,3,0,0.1,0,0,1
G08,H,78,8,3,0,0.1,0,0,1
G08,H,65,9,3,0,0.1,0,0,1
G08,H,52,10,3,0,0.1,0,0,1
G08,I,57,0,3,0,0.1,0,0,1
G08,I,86,1,3,0,0.1,0,0,1
G08,I,95,2,3,0,0.1,0,0,1
G08,I,98,3,3,0,0.1,0,0,1
G08,I,97,4,3,0,0.1,0,0,1
G08,I,99,5,3,0,0.1,0,0,1
G08,I,103,6,3,0,0.1,0,0,1
G08,I,104,7,3,0,0.1,0,0,1
G08,I,112,8,3,0,0.1,0,0,1
G08,I,115,9,3,0,0.1,0,0,1
G08,I,111,10,3,0,0.1,0,0,1
G08,J,31,0,3,0,0.1,0,0,1
G08,J,33,1,3,0,0.1,0,0,1
G08,J,44,2,3,0,0.1,0,0,1
G08,J,50,3,3,0,0.1,0,0,1
G08,J,52,4,3,0,0.1,0,0,1
G08,J,54,5,3,0,0.1,0,0,1
G08,J,49,6,3,0,0.1,0,0,1
G08,J,47,7,3,0,0.1,0,0,1
G08,J,45,8,3,0,0.1,0,0,1
G08,J,37,9,3,0,0.1,0,0,1
G08,J,27,10,3,0,0.1,0,0,1
G08,K,32,0,3,0,0.1,0,0,1
G08,K,41,1,3,0,0.1,0,0,1
G08,K,71,2,3,0,0.1,0,0,1
G08,K,76,3,3,0,0.1,0,0,1
G08,K,74,4,3,0,0.1,0,0,1
G08,K,65,5,3,0,0.1,0,0,1
G08,K,52,6,3,0,0.1,0,0,1
G08,K,24,7,3,0,0.1,0,0,1
G08,K,17,8,3,0,0.1,0,0,1
G08,K,14,9,3,0,0.1,0,0,1
G08,K,4,10,3,0,0.1,0,0,1
G08,L,41,0,3,0,0.1,0,0,1
G08,L,68,1,3,0,0.1,0,0,1
G08,L,61,2,3,0,0.1,0,0,1
G08,L,60,3,3,0,0.1,0,0,1
G08,L,49,4,3,0,0.1,0,0,1
G08,L,48,5,3,0,0.1,0,0,1
G08,L,32,6,3,0,0.1,0,0,1
G08,L,21,7,3,0,0.1,0,0,1
G08,L,19,8,3,0,0.1,0,0,1
G08,L,14,9,3,0,0.1,0,0,1
G08,L,10,10,3,0,0.1,0,0,1
G08,M,35,0,3,0,0.1,0,0,1
G08,M,58,1,3,0,0.1,0,0,1
G08,M,60,2,3,0,0.1,0,0,1
G08,M,57,3,3,0,0.1,0,0,1
G08,M,54,4,3,0,0.1,0,0,1
G08,M,48,5,3,0,0.1,0,0,1
G08,M,49,6,3,0,0.1,0,0,1
G08,M,39,7,3,0,0.1,0,0,1
G08,M,36,8,3,0,0.1,0,0,1
G08,M,30,9,3,0,0.1,0,0,1
G08,M,27,10,3,0,0.1,0,0,1
G08,N,35,0,3,0,0.1,0,0,1
G08,N,64,1,3,0,0.1,0,0,1
G08,N,91,2,3,0,0.1,0,0,1
G08,N,105,3,3,0,0.1,0,0,1
G08,N,126,4,3,0,0.1,0,0,1
G08,N,128,5,3,0,0.1,0,0,1
G08,N,120,6,3,0,0.1,0,0,1
G08,N,105,7,3,0,0.1,0,0,1
G08,N,100,8,3,0,0.1,0,0,1
G08,N,100,9,3,0,0.1,0,0,1
G08,N,93,10,3,0,0.1,0,0,1
G08,O,28,0,3,0,0.1,0,0,1
G08,O,43,1,3,0,0.1,0,0,1
G08,O,54,2,3,0,0.1,0,0,1
G08,O,59,3,3,0,0.1,0,0,1
G08,O,65,4,3,0,0.1,0,0,1
G08,O,63,5,3,0,0.1,0,0,1
G08,O,60,6,3,0,0.1,0,0,1
G08,O,62,7,3,0,0.1,0,0,1
G08,O,60,8,3,0,0.1,0,0,1
G08,O,57,9,3,0,0.1,0,0,1
G08,O,49,10,3,0,0.1,0,0,1
G08,P,20,0,3,0,0.1,0,0,1
G08,P,32,1,3,0,0.1,0,0,1
G08,P,39,2,3,0,0.1,0,0,1
G08,P,39,3,3,0,0.1,0,0,1
G08,P,36,4,3,0,0.1,0,0,1
G08,P,34,5,3,0,0.1,0,0,1
G08,P,34,6,3,0,0.1,0,0,1
G08,P,34,7,3,0,0.1,0,0,1
G08,P,40,8,3,0,0.1,0,0,1
G08,P,39,9,3,0,0.1,0,0,1
G08,P,35,10,3,0,0.1,0,0,1
G08,Q,27,0,3,0,0.1,0,0,1
G08,Q,36,1,3,0,0.1,0,0,1
G08,Q,51,2,3,0,0.1,0,0,1
G08,Q,40,3,3,0,0.1,0,0,1
G08,Q,40,4,3,0,0.1,0,0,1
G08,Q,32,5,3,0,0.1,0,0,1
G08,Q,27,6,3,0,0.1,0,0,1
G08,Q,22,7,3,0,0.1,0,0,1
G08,Q,20,8,3,0,0.1,0,0,1
G08,Q,19,9,3,0,0.1,0,0,1
G08,Q,15,10,3,0,0.1,0,0,1
G08,R,43,0,3,0,0.1,0,0,1
G08,R,65,1,3,0,0.1,0,0,1
G08,R,66,2,3,0,0.1,0,0,1
G08,R,59,3,3,0,0.1,0,0,1
G08,R,58,4,3,0,0.1,0,0,1
G08,R,51,5,3,0,0.1,0,0,1
G08,R,49,6,3,0,0.1,0,0,1
G08,R,43,7,3,0,0.1,0,0,1
G08,R,41,8,3,0,0.1,0,0,1
G08,R,36,9,3,0,0.1,0,0,1
G08,R,31,10,3,0,0.1,0,0,1
G08,S,26,0,3,0,0.1,0,0,1
G08,S,42,1,3,0,0.1,0,0,1
G08,S,52,2,3,0,0.1,0,0,1
G08,S,49,3,3,0,0.1,0,0,1
G08,S,47,4,3,0,0.1,0,0,1
G08,S,39,5,3,0,0.1,0,0,1
G08,S,30,6,3,0,0.1,0,0,1
G08,S,18,7,3,0,0.1,0,0,1
G08,S,17,8,3,0,0.1,0,0,1
G08,S,14,9,3,0,0.1,0,0,1
G08,S,9,10,3,0,0.1,0,0,1
G08,T,20,0,3,0,0.1,0,0,1
G08,T,38,1,3,0,0.1,0,0,1
G08,T,40,2,3,0,0.1,0,0,1
G08,T,32,3,3,0,0.1,0,0,1
G08,T,33,4,3,0,0.1,0,0,1
G08,T,30,5,3,0,0.1,0,0,1
G08,T,26,6,3,0,0.1,0,0,1
G08,T,16,7,3,0,0.1,0,0,1
G08,T,14,8,3,0,0.1,0,0,1
G08,T,14,9,3,0,0.1,0,0,1
G08,T,12,10,3,0,0.1,0,0,1
G08,U,25,0,3,0,0.1,0,0,1
G08,U,38,1,3,0,0.1,0,0,1
G08,U,38,2,3,0,0.1,0,0,1
G08,U,36,3,3,0,0.1,0,0,1
G08,U,36,4,3,0,0.1,0,0,1
G08,U,36,5,3,0,0.1,0,0,1
G08,U,27,6,3,0,0.1,0,0,1
G08,U,29,7,3,0,0.1,0,0,1
G08,U,30,8,3,0,0.1,0,0,1
G08,U,28,9,3,0,0.1,0,0,1
G08,U,29,10,3,0,0.1,0,0,1
G08,V,18,0,3,0,0.1,0,0,1
G08,V,27,1,3,0,0.1,0,0,1
G08,V,24,2,3,0,0.1,0,0,1
G08,V,23,3,3,0,0.1,0,0,1
G08,V,22,4,3,0,0.1,0,0,1
G08,V,11,5,3,0,0.1,0,0,1
G08,V,11,6,3,0,0.1,0,0,1
G08,V,5,7,3,0,0.1,0,0,1
G08,V,6,8,3,0,0.1,0,0,1
G08,V,6,9,3,0,0.1,0,0,1
G08,V,4,10,3,0,0.1,0,0,1
G08,W,28,0,3,0,0.1,0,0,1
G08,W,40,1,3,0,0.1,0,0,1
G08,W,42,2,3,0,0.1,0,0,1
G08,W,35,3,3,0,0.1,0,0,1
G08,W,23,4,3,0,0.1,0,0,1
G08,W,16,5,3,0,0.1,0,0,1
G08,W,15,6,3,0,0.1,0,0,1
G08,W,9,7,3,0,0.1,0,0,1
G08,W,10,8,3,0,0.1,0,0,1
G08,W,9,9,3,0,0.1,0,0,1
G08,W,7,10,3,0,0.1,0,0,1
G08,X,18,0,3,0,0.1,0,0,1
G08,X,38,1,3,0,0.1,0,0,1
G08,X,43,2,3,0,0.1,0,0,1
G08,X,40,3,3,0,0.1,0,0,1
G08,X,37,4,3,0,0.1,0,0,1
G08,X,31,5,3,0,0.1,0,0,1
G08,X,25,6,3,0,0.1,0,0,1
G08,X,19,7,3,0,0.1,0,0,1
G08,X,16,8,3,0,0.1,0,0,1
G08,X,11,9,3,0,0.1,0,0,1
G08,X,8,10,3,0,0.1,0,0,1
G09,AA,16,0,3,0,0.1,0,0,1
G09,AA,35,1,3,0,0.1,0,0,1
G09,AA,39,2,3,0,0.1,0,0,1
G09,AA,47,3,3,0,0.1,0,0,1
G09,AA,45,4,3,0,0.1,0,0,1
G09,AA,44,5,3,0,0.1,0,0,1
