"","Expt","Well","Colony","Cell.count","Time.day","Erl","CHX","FSK","TRM","X17A","SB","An","Cell.line","Plate","ABT","PLX"
"265","BPSKMEL","B08",13,40,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"266","BPSKMEL","B08",13,36,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"267","BPSKMEL","B08",13,34,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"268","BPSKMEL","B08",13,29,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"269","BPSKMEL","B08",13,33,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"270","BPSKMEL","B08",13,26,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"271","BPSKMEL","B08",13,28,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"272","BPSKMEL","B08",13,24,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"273","BPSKMEL","B08",13,29,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"274","BPSKMEL","B08",14,3,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"275","BPSKMEL","B08",14,8,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"276","BPSKMEL","B08",14,13,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"277","BPSKMEL","B08",14,20,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"278","BPSKMEL","B08",14,38,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"279","BPSKMEL","B08",14,54,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"280","BPSKMEL","B08",14,73,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"281","BPSKMEL","B08",14,75,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"282","BPSKMEL","B08",14,90,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"283","BPSKMEL","B08",14,66,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"284","BPSKMEL","B08",14,66,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"285","BPSKMEL","B08",14,47,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"286","BPSKMEL","B08",14,42,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"287","BPSKMEL","B08",14,43,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"288","BPSKMEL","B08",14,35,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"289","BPSKMEL","B08",14,24,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"290","BPSKMEL","B08",14,25,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"291","BPSKMEL","B08",14,23,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"292","BPSKMEL","B08",14,28,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"293","BPSKMEL","B08",14,25,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"294","BPSKMEL","B08",14,27,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"295","BPSKMEL","B08",15,2,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"296","BPSKMEL","B08",15,7,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"297","BPSKMEL","B08",15,8,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"298","BPSKMEL","B08",15,15,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"299","BPSKMEL","B08",15,31,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"300","BPSKMEL","B08",15,58,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"301","BPSKMEL","B08",15,86,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"302","BPSKMEL","B08",15,94,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"303","BPSKMEL","B08",15,104,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"304","BPSKMEL","B08",15,102,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"305","BPSKMEL","B08",15,93,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"306","BPSKMEL","B08",15,96,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"307","BPSKMEL","B08",15,79,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"308","BPSKMEL","B08",15,98,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"309","BPSKMEL","B08",15,107,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"310","BPSKMEL","B08",15,91,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"311","BPSKMEL","B08",15,104,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"312","BPSKMEL","B08",15,70,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"313","BPSKMEL","B08",15,48,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"314","BPSKMEL","B08",15,41,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"315","BPSKMEL","B08",15,26,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"316","BPSKMEL","B08",16,3,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"317","BPSKMEL","B08",16,8,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"318","BPSKMEL","B08",16,24,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"319","BPSKMEL","B08",16,50,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"320","BPSKMEL","B08",16,81,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"321","BPSKMEL","B08",16,124,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"322","BPSKMEL","B08",16,213,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"323","BPSKMEL","B08",16,215,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"324","BPSKMEL","B08",16,225,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"325","BPSKMEL","B08",16,180,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"326","BPSKMEL","B08",16,198,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"327","BPSKMEL","B08",16,193,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"328","BPSKMEL","B08",16,183,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"329","BPSKMEL","B08",16,169,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"330","BPSKMEL","B08",16,138,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"331","BPSKMEL","B08",16,96,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"332","BPSKMEL","B08",16,99,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"333","BPSKMEL","B08",16,65,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"334","BPSKMEL","B08",16,47,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"335","BPSKMEL","B08",16,37,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"336","BPSKMEL","B08",16,43,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"337","BPSKMEL","B08",17,3,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"338","BPSKMEL","B08",17,8,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"339","BPSKMEL","B08",17,16,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"340","BPSKMEL","B08",17,29,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"341","BPSKMEL","B08",17,56,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"342","BPSKMEL","B08",17,96,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"343","BPSKMEL","B08",17,148,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"344","BPSKMEL","B08",17,145,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"345","BPSKMEL","B08",17,154,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"346","BPSKMEL","B08",17,121,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"347","BPSKMEL","B08",17,112,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"348","BPSKMEL","B08",17,113,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"349","BPSKMEL","B08",17,91,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"350","BPSKMEL","B08",17,84,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"351","BPSKMEL","B08",17,74,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"352","BPSKMEL","B08",17,33,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"353","BPSKMEL","B08",17,28,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"354","BPSKMEL","B08",17,15,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"355","BPSKMEL","B08",17,14,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"356","BPSKMEL","B08",17,15,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"357","BPSKMEL","B08",17,12,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"358","BPSKMEL","B08",18,2,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"359","BPSKMEL","B08",18,3,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"360","BPSKMEL","B08",18,4,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"361","BPSKMEL","B08",18,8,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"362","BPSKMEL","B08",18,22,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"363","BPSKMEL","B08",18,44,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"364","BPSKMEL","B08",18,68,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"365","BPSKMEL","B08",18,59,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"366","BPSKMEL","B08",18,77,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"367","BPSKMEL","B08",18,57,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"368","BPSKMEL","B08",18,53,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"369","BPSKMEL","B08",18,48,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"370","BPSKMEL","B08",18,44,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"371","BPSKMEL","B08",18,43,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"372","BPSKMEL","B08",18,39,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"373","BPSKMEL","B08",18,25,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"374","BPSKMEL","B08",18,21,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"375","BPSKMEL","B08",18,15,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"376","BPSKMEL","B08",18,10,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"377","BPSKMEL","B08",18,10,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"378","BPSKMEL","B08",18,9,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"379","BPSKMEL","B08",19,5,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"380","BPSKMEL","B08",19,8,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"381","BPSKMEL","B08",19,9,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"382","BPSKMEL","B08",19,17,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"383","BPSKMEL","B08",19,33,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"384","BPSKMEL","B08",19,56,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"385","BPSKMEL","B08",19,82,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"386","BPSKMEL","B08",19,79,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"387","BPSKMEL","B08",19,105,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"388","BPSKMEL","B08",19,83,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"389","BPSKMEL","B08",19,75,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"390","BPSKMEL","B08",19,85,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"391","BPSKMEL","B08",19,73,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"392","BPSKMEL","B08",19,70,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"393","BPSKMEL","B08",19,50,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"394","BPSKMEL","B08",19,47,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"395","BPSKMEL","B08",19,43,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"396","BPSKMEL","B08",19,36,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"397","BPSKMEL","B08",19,34,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"398","BPSKMEL","B08",19,31,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"399","BPSKMEL","B08",19,29,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"400","BPSKMEL","B09",20,3,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"401","BPSKMEL","B09",20,7,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"402","BPSKMEL","B09",20,8,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"403","BPSKMEL","B09",20,11,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"404","BPSKMEL","B09",20,22,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"405","BPSKMEL","B09",20,44,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"406","BPSKMEL","B09",20,71,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"407","BPSKMEL","B09",20,72,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"408","BPSKMEL","B09",20,81,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"409","BPSKMEL","B09",20,50,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"410","BPSKMEL","B09",20,51,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"411","BPSKMEL","B09",20,37,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"412","BPSKMEL","B09",20,4,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"413","BPSKMEL","B09",20,6,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"414","BPSKMEL","B09",20,5,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"415","BPSKMEL","B09",20,1,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"416","BPSKMEL","B09",20,1,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"417","BPSKMEL","B09",20,1,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"418","BPSKMEL","B09",20,1,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"419","BPSKMEL","B09",20,1,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"420","BPSKMEL","B09",20,1,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"421","BPSKMEL","B09",21,5,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"422","BPSKMEL","B09",21,11,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"423","BPSKMEL","B09",21,14,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"424","BPSKMEL","B09",21,19,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"425","BPSKMEL","B09",21,45,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"426","BPSKMEL","B09",21,71,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"427","BPSKMEL","B09",21,109,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"428","BPSKMEL","B09",21,113,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"429","BPSKMEL","B09",21,125,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"430","BPSKMEL","B09",21,84,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"431","BPSKMEL","B09",21,85,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"432","BPSKMEL","B09",21,76,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"433","BPSKMEL","B09",21,63,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"434","BPSKMEL","B09",21,59,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"435","BPSKMEL","B09",21,55,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"436","BPSKMEL","B09",21,12,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"437","BPSKMEL","B09",21,10,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"438","BPSKMEL","B09",21,9,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"439","BPSKMEL","B09",21,9,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"440","BPSKMEL","B09",21,8,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"441","BPSKMEL","B09",21,9,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"442","BPSKMEL","B09",22,1,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"443","BPSKMEL","B09",22,3,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"444","BPSKMEL","B09",22,5,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"445","BPSKMEL","B09",22,11,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"446","BPSKMEL","B09",22,15,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"447","BPSKMEL","B09",22,36,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"448","BPSKMEL","B09",22,67,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"449","BPSKMEL","B09",22,65,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"450","BPSKMEL","B09",22,76,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"451","BPSKMEL","B09",22,63,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"452","BPSKMEL","B09",22,57,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"453","BPSKMEL","B09",22,49,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"454","BPSKMEL","B09",22,41,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"455","BPSKMEL","B09",22,28,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"456","BPSKMEL","B09",22,22,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"457","BPSKMEL","B09",22,3,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"458","BPSKMEL","B09",22,2,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"459","BPSKMEL","B09",22,1,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"460","BPSKMEL","B09",22,1,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"461","BPSKMEL","B09",22,1,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"462","BPSKMEL","B09",22,1,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"463","BPSKMEL","B09",23,1,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"464","BPSKMEL","B09",23,4,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"465","BPSKMEL","B09",23,4,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"466","BPSKMEL","B09",23,9,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"467","BPSKMEL","B09",23,24,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"468","BPSKMEL","B09",23,38,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"469","BPSKMEL","B09",23,67,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"470","BPSKMEL","B09",23,65,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"471","BPSKMEL","B09",23,47,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"472","BPSKMEL","B09",23,17,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"473","BPSKMEL","B09",23,13,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"474","BPSKMEL","B09",23,17,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"475","BPSKMEL","B09",23,3,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"476","BPSKMEL","B09",23,4,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"477","BPSKMEL","B09",23,1,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"478","BPSKMEL","B09",23,1,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"479","BPSKMEL","B09",23,1,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"480","BPSKMEL","B09",23,1,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"481","BPSKMEL","B09",23,1,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"482","BPSKMEL","B09",23,1,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"483","BPSKMEL","B09",23,1,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"484","BPSKMEL","B09",24,3,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"485","BPSKMEL","B09",24,2,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"486","BPSKMEL","B09",24,5,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"487","BPSKMEL","B09",24,10,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"488","BPSKMEL","B09",24,28,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"489","BPSKMEL","B09",24,30,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"490","BPSKMEL","B09",24,47,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"491","BPSKMEL","B09",24,51,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"492","BPSKMEL","B09",24,70,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"493","BPSKMEL","B09",24,32,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"494","BPSKMEL","B09",24,36,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"495","BPSKMEL","B09",24,40,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"496","BPSKMEL","B09",24,31,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"497","BPSKMEL","B09",24,38,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"498","BPSKMEL","B09",24,34,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"499","BPSKMEL","B09",24,27,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"500","BPSKMEL","B09",24,23,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"501","BPSKMEL","B09",24,14,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"502","BPSKMEL","B09",24,12,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"503","BPSKMEL","B09",24,11,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"504","BPSKMEL","B09",24,13,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"505","BPSKMEL","B09",25,2,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"506","BPSKMEL","B09",25,2,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"507","BPSKMEL","B09",25,7,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"508","BPSKMEL","B09",25,12,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"509","BPSKMEL","B09",25,20,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"510","BPSKMEL","B09",25,51,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"511","BPSKMEL","B09",25,94,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"512","BPSKMEL","B09",25,103,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"513","BPSKMEL","B09",25,125,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"514","BPSKMEL","B09",25,83,8.924766667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"515","BPSKMEL","B09",25,98,9.731066667,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"516","BPSKMEL","B09",25,97,10.7534125,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"517","BPSKMEL","B09",25,101,10.99522083,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"518","BPSKMEL","B09",25,107,11.78024167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"519","BPSKMEL","B09",25,126,12.73057917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"520","BPSKMEL","B09",25,45,12.9729875,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"521","BPSKMEL","B09",25,59,13.70632917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"522","BPSKMEL","B09",25,55,14.875775,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"523","BPSKMEL","B09",25,41,16.12682917,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"524","BPSKMEL","B09",25,40,16.7051625,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"525","BPSKMEL","B09",25,41,17.764825,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"526","BPSKMEL","B09",26,4,0,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"527","BPSKMEL","B09",26,5,1.712545833,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"528","BPSKMEL","B09",26,7,2.695325,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"529","BPSKMEL","B09",26,16,3.764479167,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"530","BPSKMEL","B09",26,26,4.903575,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"531","BPSKMEL","B09",26,53,5.954283333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"532","BPSKMEL","B09",26,103,6.897975,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"533","BPSKMEL","B09",26,94,6.982258333,0,0,0,0,0,0,0,"SKMEL5",1,0,16
"534","BPSKMEL","B09",26,122,7.6926375,0,0,0,0,0,0,0,"SKMEL5",1,0,16
