Well,Colony,CellCount,Time_Day,Erl,SB,An,Cell.line,Plate
D08,P,56,0,3,0.1,0,PC9.sp,SB.plate
D08,P,76,1,3,0.1,0,PC9.sp,SB.plate
D08,P,87,2,3,0.1,0,PC9.sp,SB.plate
D08,P,83,3,3,0.1,0,PC9.sp,SB.plate
D08,P,78,4,3,0.1,0,PC9.sp,SB.plate
D08,P,76,5,3,0.1,0,PC9.sp,SB.plate
D08,P,75,6,3,0.1,0,PC9.sp,SB.plate
D08,P,78,7,3,0.1,0,PC9.sp,SB.plate
D08,P,75,8,3,0.1,0,PC9.sp,SB.plate
D08,P,69,9,3,0.1,0,PC9.sp,SB.plate
D08,P,56,10,3,0.1,0,PC9.sp,SB.plate
D08,Q,47,0,3,0.1,0,PC9.sp,SB.plate
D08,Q,88,1,3,0.1,0,PC9.sp,SB.plate
D08,Q,107,2,3,0.1,0,PC9.sp,SB.plate
D08,Q,115,3,3,0.1,0,PC9.sp,SB.plate
D08,Q,111,4,3,0.1,0,PC9.sp,SB.plate
D08,Q,109,5,3,0.1,0,PC9.sp,SB.plate
D08,Q,112,6,3,0.1,0,PC9.sp,SB.plate
D08,Q,116,7,3,0.1,0,PC9.sp,SB.plate
D08,Q,126,8,3,0.1,0,PC9.sp,SB.plate
D08,Q,134,9,3,0.1,0,PC9.sp,SB.plate
D08,Q,131,10,3,0.1,0,PC9.sp,SB.plate
D09,A,18,0,3,0.1,0,PC9.sp,SB.plate
D09,A,26,1,3,0.1,0,PC9.sp,SB.plate
D09,A,41,2,3,0.1,0,PC9.sp,SB.plate
D09,A,60,3,3,0.1,0,PC9.sp,SB.plate
D09,A,69,4,3,0.1,0,PC9.sp,SB.plate
D09,A,82,5,3,0.1,0,PC9.sp,SB.plate
D09,A,98,6,3,0.1,0,PC9.sp,SB.plate
D09,A,104,7,3,0.1,0,PC9.sp,SB.plate
D09,A,117,8,3,0.1,0,PC9.sp,SB.plate
D09,A,131,9,3,0.1,0,PC9.sp,SB.plate
D09,A,130,10,3,0.1,0,PC9.sp,SB.plate
D09,B,33,0,3,0.1,0,PC9.sp,SB.plate
D09,B,43,1,3,0.1,0,PC9.sp,SB.plate
D09,B,72,2,3,0.1,0,PC9.sp,SB.plate
D09,B,71,3,3,0.1,0,PC9.sp,SB.plate
D09,B,77,4,3,0.1,0,PC9.sp,SB.plate
D09,B,79,5,3,0.1,0,PC9.sp,SB.plate
D09,B,66,6,3,0.1,0,PC9.sp,SB.plate
D09,B,51,7,3,0.1,0,PC9.sp,SB.plate
D09,B,46,8,3,0.1,0,PC9.sp,SB.plate
D09,B,38,9,3,0.1,0,PC9.sp,SB.plate
D09,B,20,10,3,0.1,0,PC9.sp,SB.plate
D09,C,32,0,3,0.1,0,PC9.sp,SB.plate
D09,C,67,1,3,0.1,0,PC9.sp,SB.plate
D09,C,69,2,3,0.1,0,PC9.sp,SB.plate
D09,C,58,3,3,0.1,0,PC9.sp,SB.plate
D09,C,49,4,3,0.1,0,PC9.sp,SB.plate
D09,C,46,5,3,0.1,0,PC9.sp,SB.plate
D09,C,40,6,3,0.1,0,PC9.sp,SB.plate
D09,C,32,7,3,0.1,0,PC9.sp,SB.plate
D09,C,31,8,3,0.1,0,PC9.sp,SB.plate
D09,C,29,9,3,0.1,0,PC9.sp,SB.plate
D09,C,25,10,3,0.1,0,PC9.sp,SB.plate
D09,D,81,0,3,0.1,0,PC9.sp,SB.plate
D09,D,135,1,3,0.1,0,PC9.sp,SB.plate
D09,D,155,2,3,0.1,0,PC9.sp,SB.plate
D09,D,171,3,3,0.1,0,PC9.sp,SB.plate
D09,D,171,4,3,0.1,0,PC9.sp,SB.plate
D09,D,176,5,3,0.1,0,PC9.sp,SB.plate
D09,D,155,6,3,0.1,0,PC9.sp,SB.plate
D09,D,135,7,3,0.1,0,PC9.sp,SB.plate
D09,D,136,8,3,0.1,0,PC9.sp,SB.plate
D09,D,128,9,3,0.1,0,PC9.sp,SB.plate
D09,D,113,10,3,0.1,0,PC9.sp,SB.plate
D09,E,20,0,3,0.1,0,PC9.sp,SB.plate
D09,E,33,1,3,0.1,0,PC9.sp,SB.plate
D09,E,33,2,3,0.1,0,PC9.sp,SB.plate
D09,E,36,3,3,0.1,0,PC9.sp,SB.plate
D09,E,37,4,3,0.1,0,PC9.sp,SB.plate
D09,E,39,5,3,0.1,0,PC9.sp,SB.plate
D09,E,39,6,3,0.1,0,PC9.sp,SB.plate
D09,E,40,7,3,0.1,0,PC9.sp,SB.plate
D09,E,41,8,3,0.1,0,PC9.sp,SB.plate
D09,E,48,9,3,0.1,0,PC9.sp,SB.plate
D09,E,44,10,3,0.1,0,PC9.sp,SB.plate
D09,F,39,0,3,0.1,0,PC9.sp,SB.plate
D09,F,60,1,3,0.1,0,PC9.sp,SB.plate
D09,F,67,2,3,0.1,0,PC9.sp,SB.plate
D09,F,65,3,3,0.1,0,PC9.sp,SB.plate
D09,F,63,4,3,0.1,0,PC9.sp,SB.plate
D09,F,62,5,3,0.1,0,PC9.sp,SB.plate
D09,F,56,6,3,0.1,0,PC9.sp,SB.plate
D09,F,56,7,3,0.1,0,PC9.sp,SB.plate
D09,F,44,8,3,0.1,0,PC9.sp,SB.plate
D09,F,42,9,3,0.1,0,PC9.sp,SB.plate
D09,F,31,10,3,0.1,0,PC9.sp,SB.plate
D09,G,32,0,3,0.1,0,PC9.sp,SB.plate
D09,G,54,1,3,0.1,0,PC9.sp,SB.plate
D09,G,78,2,3,0.1,0,PC9.sp,SB.plate
D09,G,76,3,3,0.1,0,PC9.sp,SB.plate
D09,G,80,4,3,0.1,0,PC9.sp,SB.plate
D09,G,65,5,3,0.1,0,PC9.sp,SB.plate
D09,G,42,6,3,0.1,0,PC9.sp,SB.plate
D09,G,26,7,3,0.1,0,PC9.sp,SB.plate
D09,G,19,8,3,0.1,0,PC9.sp,SB.plate
D09,G,15,9,3,0.1,0,PC9.sp,SB.plate
D09,G,13,10,3,0.1,0,PC9.sp,SB.plate
D09,H,27,0,3,0.1,0,PC9.sp,SB.plate
D09,H,47,1,3,0.1,0,PC9.sp,SB.plate
D09,H,59,2,3,0.1,0,PC9.sp,SB.plate
D09,H,66,3,3,0.1,0,PC9.sp,SB.plate
D09,H,65,4,3,0.1,0,PC9.sp,SB.plate
D09,H,56,5,3,0.1,0,PC9.sp,SB.plate
D09,H,51,6,3,0.1,0,PC9.sp,SB.plate
D09,H,41,7,3,0.1,0,PC9.sp,SB.plate
D09,H,34,8,3,0.1,0,PC9.sp,SB.plate
D09,H,30,9,3,0.1,0,PC9.sp,SB.plate
D09,H,18,10,3,0.1,0,PC9.sp,SB.plate
D09,I,24,0,3,0.1,0,PC9.sp,SB.plate
D09,I,38,1,3,0.1,0,PC9.sp,SB.plate
D09,I,59,2,3,0.1,0,PC9.sp,SB.plate
D09,I,70,3,3,0.1,0,PC9.sp,SB.plate
D09,I,69,4,3,0.1,0,PC9.sp,SB.plate
D09,I,67,5,3,0.1,0,PC9.sp,SB.plate
D09,I,60,6,3,0.1,0,PC9.sp,SB.plate
D09,I,54,7,3,0.1,0,PC9.sp,SB.plate
D09,I,50,8,3,0.1,0,PC9.sp,SB.plate
D09,I,39,9,3,0.1,0,PC9.sp,SB.plate
D09,I,27,10,3,0.1,0,PC9.sp,SB.plate
D09,J,26,0,3,0.1,0,PC9.sp,SB.plate
D09,J,53,1,3,0.1,0,PC9.sp,SB.plate
D09,J,64,2,3,0.1,0,PC9.sp,SB.plate
D09,J,63,3,3,0.1,0,PC9.sp,SB.plate
D09,J,64,4,3,0.1,0,PC9.sp,SB.plate
D09,J,76,5,3,0.1,0,PC9.sp,SB.plate
D09,J,64,6,3,0.1,0,PC9.sp,SB.plate
D09,J,61,7,3,0.1,0,PC9.sp,SB.plate
D09,J,56,8,3,0.1,0,PC9.sp,SB.plate
D09,J,45,9,3,0.1,0,PC9.sp,SB.plate
D09,J,26,10,3,0.1,0,PC9.sp,SB.plate
D09,K,35,0,3,0.1,0,PC9.sp,SB.plate
D09,K,66,1,3,0.1,0,PC9.sp,SB.plate
D09,K,83,2,3,0.1,0,PC9.sp,SB.plate
D09,K,93,3,3,0.1,0,PC9.sp,SB.plate
D09,K,90,4,3,0.1,0,PC9.sp,SB.plate
D09,K,73,5,3,0.1,0,PC9.sp,SB.plate
D09,K,70,6,3,0.1,0,PC9.sp,SB.plate
D09,K,40,7,3,0.1,0,PC9.sp,SB.plate
D09,K,31,8,3,0.1,0,PC9.sp,SB.plate
D09,K,30,9,3,0.1,0,PC9.sp,SB.plate
D09,K,18,10,3,0.1,0,PC9.sp,SB.plate
D09,L,39,0,3,0.1,0,PC9.sp,SB.plate
D09,L,67,1,3,0.1,0,PC9.sp,SB.plate
D09,L,89,2,3,0.1,0,PC9.sp,SB.plate
D09,L,100,3,3,0.1,0,PC9.sp,SB.plate
D09,L,96,4,3,0.1,0,PC9.sp,SB.plate
D09,L,87,5,3,0.1,0,PC9.sp,SB.plate
D09,L,85,6,3,0.1,0,PC9.sp,SB.plate
D09,L,56,7,3,0.1,0,PC9.sp,SB.plate
D09,L,41,8,3,0.1,0,PC9.sp,SB.plate
D09,L,28,9,3,0.1,0,PC9.sp,SB.plate
D09,L,23,10,3,0.1,0,PC9.sp,SB.plate
D09,M,64,0,3,0.1,0,PC9.sp,SB.plate
D09,M,111,1,3,0.1,0,PC9.sp,SB.plate
D09,M,137,2,3,0.1,0,PC9.sp,SB.plate
D09,M,141,3,3,0.1,0,PC9.sp,SB.plate
D09,M,133,4,3,0.1,0,PC9.sp,SB.plate
D09,M,103,5,3,0.1,0,PC9.sp,SB.plate
D09,M,78,6,3,0.1,0,PC9.sp,SB.plate
D09,M,32,7,3,0.1,0,PC9.sp,SB.plate
D09,M,26,8,3,0.1,0,PC9.sp,SB.plate
D09,M,18,9,3,0.1,0,PC9.sp,SB.plate
D09,M,16,10,3,0.1,0,PC9.sp,SB.plate
D09,N,21,0,3,0.1,0,PC9.sp,SB.plate
D09,N,30,1,3,0.1,0,PC9.sp,SB.plate
D09,N,32,2,3,0.1,0,PC9.sp,SB.plate
D09,N,21,3,3,0.1,0,PC9.sp,SB.plate
D09,N,20,4,3,0.1,0,PC9.sp,SB.plate
D09,N,14,5,3,0.1,0,PC9.sp,SB.plate
D09,N,10,6,3,0.1,0,PC9.sp,SB.plate
D09,N,8,7,3,0.1,0,PC9.sp,SB.plate
D09,N,6,8,3,0.1,0,PC9.sp,SB.plate
D09,N,5,9,3,0.1,0,PC9.sp,SB.plate
D09,N,6,10,3,0.1,0,PC9.sp,SB.plate
D09,O,71,0,3,0.1,0,PC9.sp,SB.plate
D09,O,120,1,3,0.1,0,PC9.sp,SB.plate
D09,O,166,2,3,0.1,0,PC9.sp,SB.plate
D09,O,177,3,3,0.1,0,PC9.sp,SB.plate
D09,O,188,4,3,0.1,0,PC9.sp,SB.plate
D09,O,177,5,3,0.1,0,PC9.sp,SB.plate
D09,O,176,6,3,0.1,0,PC9.sp,SB.plate
D09,O,185,7,3,0.1,0,PC9.sp,SB.plate
D09,O,188,8,3,0.1,0,PC9.sp,SB.plate
D09,O,195,9,3,0.1,0,PC9.sp,SB.plate
D09,O,187,10,3,0.1,0,PC9.sp,SB.plate
D09,P,25,0,3,0.1,0,PC9.sp,SB.plate
D09,P,36,1,3,0.1,0,PC9.sp,SB.plate
D09,P,56,2,3,0.1,0,PC9.sp,SB.plate
D09,P,72,3,3,0.1,0,PC9.sp,SB.plate
D09,P,87,4,3,0.1,0,PC9.sp,SB.plate
D09,P,80,5,3,0.1,0,PC9.sp,SB.plate
D09,P,69,6,3,0.1,0,PC9.sp,SB.plate
D09,P,66,7,3,0.1,0,PC9.sp,SB.plate
D09,P,54,8,3,0.1,0,PC9.sp,SB.plate
D09,P,51,9,3,0.1,0,PC9.sp,SB.plate
D09,P,53,10,3,0.1,0,PC9.sp,SB.plate
D09,Q,47,0,3,0.1,0,PC9.sp,SB.plate
D09,Q,68,1,3,0.1,0,PC9.sp,SB.plate
D09,Q,102,2,3,0.1,0,PC9.sp,SB.plate
D09,Q,144,3,3,0.1,0,PC9.sp,SB.plate
D09,Q,154,4,3,0.1,0,PC9.sp,SB.plate
D09,Q,159,5,3,0.1,0,PC9.sp,SB.plate
D09,Q,152,6,3,0.1,0,PC9.sp,SB.plate
D09,Q,122,7,3,0.1,0,PC9.sp,SB.plate
D09,Q,93,8,3,0.1,0,PC9.sp,SB.plate
D09,Q,81,9,3,0.1,0,PC9.sp,SB.plate
D09,Q,47,10,3,0.1,0,PC9.sp,SB.plate
D09,R,26,0,3,0.1,0,PC9.sp,SB.plate
D09,R,54,1,3,0.1,0,PC9.sp,SB.plate
D09,R,64,2,3,0.1,0,PC9.sp,SB.plate
D09,R,81,3,3,0.1,0,PC9.sp,SB.plate
D09,R,91,4,3,0.1,0,PC9.sp,SB.plate
D09,R,91,5,3,0.1,0,PC9.sp,SB.plate
D09,R,89,6,3,0.1,0,PC9.sp,SB.plate
D09,R,91,7,3,0.1,0,PC9.sp,SB.plate
D09,R,91,8,3,0.1,0,PC9.sp,SB.plate
D09,R,90,9,3,0.1,0,PC9.sp,SB.plate
D09,R,93,10,3,0.1,0,PC9.sp,SB.plate
D09,S,27,0,3,0.1,0,PC9.sp,SB.plate
D09,S,35,1,3,0.1,0,PC9.sp,SB.plate
D09,S,51,2,3,0.1,0,PC9.sp,SB.plate
D09,S,43,3,3,0.1,0,PC9.sp,SB.plate
D09,S,41,4,3,0.1,0,PC9.sp,SB.plate
D09,S,30,5,3,0.1,0,PC9.sp,SB.plate
D09,S,20,6,3,0.1,0,PC9.sp,SB.plate
D09,S,17,7,3,0.1,0,PC9.sp,SB.plate
D09,S,14,8,3,0.1,0,PC9.sp,SB.plate
D09,S,16,9,3,0.1,0,PC9.sp,SB.plate
D09,S,15,10,3,0.1,0,PC9.sp,SB.plate
D09,T,8,0,3,0.1,0,PC9.sp,SB.plate
D09,T,14,1,3,0.1,0,PC9.sp,SB.plate
D09,T,17,2,3,0.1,0,PC9.sp,SB.plate
D09,T,18,3,3,0.1,0,PC9.sp,SB.plate
D09,T,20,4,3,0.1,0,PC9.sp,SB.plate
D09,T,17,5,3,0.1,0,PC9.sp,SB.plate
D09,T,17,6,3,0.1,0,PC9.sp,SB.plate
D09,T,19,7,3,0.1,0,PC9.sp,SB.plate
D09,T,18,8,3,0.1,0,PC9.sp,SB.plate
D09,T,18,9,3,0.1,0,PC9.sp,SB.plate
D09,T,19,10,3,0.1,0,PC9.sp,SB.plate
D09,U,46,0,3,0.1,0,PC9.sp,SB.plate
D09,U,62,1,3,0.1,0,PC9.sp,SB.plate
D09,U,80,2,3,0.1,0,PC9.sp,SB.plate
D09,U,82,3,3,0.1,0,PC9.sp,SB.plate
D09,U,77,4,3,0.1,0,PC9.sp,SB.plate
D09,U,63,5,3,0.1,0,PC9.sp,SB.plate
D09,U,39,6,3,0.1,0,PC9.sp,SB.plate
D09,U,8,7,3,0.1,0,PC9.sp,SB.plate
D09,U,8,8,3,0.1,0,PC9.sp,SB.plate
D09,U,4,9,3,0.1,0,PC9.sp,SB.plate
D09,U,2,10,3,0.1,0,PC9.sp,SB.plate
D09,V,29,0,3,0.1,0,PC9.sp,SB.plate
D09,V,52,1,3,0.1,0,PC9.sp,SB.plate
D09,V,54,2,3,0.1,0,PC9.sp,SB.plate
D09,V,52,3,3,0.1,0,PC9.sp,SB.plate
D09,V,35,4,3,0.1,0,PC9.sp,SB.plate
D09,V,32,5,3,0.1,0,PC9.sp,SB.plate
D09,V,33,6,3,0.1,0,PC9.sp,SB.plate
D09,V,9,7,3,0.1,0,PC9.sp,SB.plate
D09,V,7,8,3,0.1,0,PC9.sp,SB.plate
D09,V,7,9,3,0.1,0,PC9.sp,SB.plate
D09,V,6,10,3,0.1,0,PC9.sp,SB.plate
C02,A,25,0,0,0,1,PC9.sp,An.plate
C02,A,27,1,0,0,1,PC9.sp,An.plate
C02,A,22,2,0,0,1,PC9.sp,An.plate
C02,A,24,3,0,0,1,PC9.sp,An.plate
C02,B,18,0,0,0,1,PC9.sp,An.plate
C02,B,21,1,0,0,1,PC9.sp,An.plate
C02,B,20,2,0,0,1,PC9.sp,An.plate
C02,B,18,3,0,0,1,PC9.sp,An.plate
C02,C,45,0,0,0,1,PC9.sp,An.plate
C02,C,47,1,0,0,1,PC9.sp,An.plate
C02,C,41,2,0,0,1,PC9.sp,An.plate
C02,C,44,3,0,0,1,PC9.sp,An.plate
C02,D,27,0,0,0,1,PC9.sp,An.plate
C02,D,31,1,0,0,1,PC9.sp,An.plate
C02,D,30,2,0,0,1,PC9.sp,An.plate
C02,D,26,3,0,0,1,PC9.sp,An.plate
C03,A,26,0,0,0,1,PC9.sp,An.plate
C03,A,23,1,0,0,1,PC9.sp,An.plate
C03,A,22,2,0,0,1,PC9.sp,An.plate
C03,A,23,3,0,0,1,PC9.sp,An.plate
C03,B,36,0,0,0,1,PC9.sp,An.plate
C03,B,36,1,0,0,1,PC9.sp,An.plate
C03,B,43,2,0,0,1,PC9.sp,An.plate
C03,B,46,3,0,0,1,PC9.sp,An.plate
C03,C,30,0,0,0,1,PC9.sp,An.plate
C03,C,29,1,0,0,1,PC9.sp,An.plate
C03,C,29,2,0,0,1,PC9.sp,An.plate
C03,C,30,3,0,0,1,PC9.sp,An.plate
C03,D,38,0,0,0,1,PC9.sp,An.plate
C03,D,41,1,0,0,1,PC9.sp,An.plate
C03,D,44,2,0,0,1,PC9.sp,An.plate
C03,D,30,3,0,0,1,PC9.sp,An.plate
C03,E,65,0,0,0,1,PC9.sp,An.plate
C03,E,60,1,0,0,1,PC9.sp,An.plate
C03,E,56,2,0,0,1,PC9.sp,An.plate
C03,E,58,3,0,0,1,PC9.sp,An.plate
C03,F,42,0,0,0,1,PC9.sp,An.plate
C03,F,42,1,0,0,1,PC9.sp,An.plate
C03,F,41,2,0,0,1,PC9.sp,An.plate
C03,F,37,3,0,0,1,PC9.sp,An.plate
C03,G,59,0,0,0,1,PC9.sp,An.plate
C03,G,63,1,0,0,1,PC9.sp,An.plate
C03,G,62,2,0,0,1,PC9.sp,An.plate
C03,G,54,3,0,0,1,PC9.sp,An.plate
C03,H,53,0,0,0,1,PC9.sp,An.plate
C03,H,48,1,0,0,1,PC9.sp,An.plate
C03,H,46,2,0,0,1,PC9.sp,An.plate
C03,H,44,3,0,0,1,PC9.sp,An.plate
C03,I,29,0,0,0,1,PC9.sp,An.plate
C03,I,29,1,0,0,1,PC9.sp,An.plate
C03,I,27,2,0,0,1,PC9.sp,An.plate
C03,I,28,3,0,0,1,PC9.sp,An.plate
C03,J,31,0,0,0,1,PC9.sp,An.plate
C03,J,46,1,0,0,1,PC9.sp,An.plate
C03,J,22,2,0,0,1,PC9.sp,An.plate
C03,J,37,3,0,0,1,PC9.sp,An.plate
C03,K,31,0,0,0,1,PC9.sp,An.plate
C03,K,42,1,0,0,1,PC9.sp,An.plate
C03,K,34,2,0,0,1,PC9.sp,An.plate
C03,K,30,3,0,0,1,PC9.sp,An.plate
C03,L,17,0,0,0,1,PC9.sp,An.plate
C03,L,17,1,0,0,1,PC9.sp,An.plate
C03,L,15,2,0,0,1,PC9.sp,An.plate
C03,L,18,3,0,0,1,PC9.sp,An.plate
C03,M,20,0,0,0,1,PC9.sp,An.plate
C03,M,21,1,0,0,1,PC9.sp,An.plate
C03,M,17,2,0,0,1,PC9.sp,An.plate
C03,M,19,3,0,0,1,PC9.sp,An.plate
C03,N,30,0,0,0,1,PC9.sp,An.plate
C03,N,32,1,0,0,1,PC9.sp,An.plate
C03,N,31,2,0,0,1,PC9.sp,An.plate
C03,N,28,3,0,0,1,PC9.sp,An.plate
C03,O,53,0,0,0,1,PC9.sp,An.plate
C03,O,53,1,0,0,1,PC9.sp,An.plate
C03,O,48,2,0,0,1,PC9.sp,An.plate
C03,O,47,3,0,0,1,PC9.sp,An.plate
C03,P,51,0,0,0,1,PC9.sp,An.plate
C03,P,50,1,0,0,1,PC9.sp,An.plate
C03,P,46,2,0,0,1,PC9.sp,An.plate
C03,P,46,3,0,0,1,PC9.sp,An.plate
C03,Q,41,0,0,0,1,PC9.sp,An.plate
C03,Q,37,1,0,0,1,PC9.sp,An.plate
C03,Q,31,2,0,0,1,PC9.sp,An.plate
C03,Q,28,3,0,0,1,PC9.sp,An.plate
C03,R,29,0,0,0,1,PC9.sp,An.plate
C03,R,25,1,0,0,1,PC9.sp,An.plate
C03,R,24,2,0,0,1,PC9.sp,An.plate
C03,R,23,3,0,0,1,PC9.sp,An.plate
C03,S,21,0,0,0,1,PC9.sp,An.plate
C03,S,17,1,0,0,1,PC9.sp,An.plate
C03,S,15,2,0,0,1,PC9.sp,An.plate
C03,S,16,3,0,0,1,PC9.sp,An.plate
C03,T,33,0,0,0,1,PC9.sp,An.plate
C03,T,32,1,0,0,1,PC9.sp,An.plate
C03,T,31,2,0,0,1,PC9.sp,An.plate
C03,T,24,3,0,0,1,PC9.sp,An.plate
C03,U,46,0,0,0,1,PC9.sp,An.plate
C03,U,51,1,0,0,1,PC9.sp,An.plate
C03,U,43,2,0,0,1,PC9.sp,An.plate
C03,U,46,3,0,0,1,PC9.sp,An.plate
C03,V,70,0,0,0,1,PC9.sp,An.plate
C03,V,69,1,0,0,1,PC9.sp,An.plate
C03,V,62,2,0,0,1,PC9.sp,An.plate
C03,V,57,3,0,0,1,PC9.sp,An.plate
C03,W,18,0,0,0,1,PC9.sp,An.plate
C03,W,20,1,0,0,1,PC9.sp,An.plate
C03,W,23,2,0,0,1,PC9.sp,An.plate
C03,W,22,3,0,0,1,PC9.sp,An.plate
C03,X,27,0,0,0,1,PC9.sp,An.plate
C03,X,24,1,0,0,1,PC9.sp,An.plate
C03,X,20,2,0,0,1,PC9.sp,An.plate
C03,X,20,3,0,0,1,PC9.sp,An.plate
C03,Y,25,0,0,0,1,PC9.sp,An.plate
C03,Y,24,1,0,0,1,PC9.sp,An.plate
C03,Y,25,2,0,0,1,PC9.sp,An.plate
C03,Y,21,3,0,0,1,PC9.sp,An.plate
C04,A,49,0,0,0,1,PC9.sp,An.plate
C04,A,55,1,0,0,1,PC9.sp,An.plate
C04,A,53,2,0,0,1,PC9.sp,An.plate
C04,A,50,3,0,0,1,PC9.sp,An.plate
C04,B,63,0,0,0,1,PC9.sp,An.plate
C04,B,64,1,0,0,1,PC9.sp,An.plate
C04,B,72,2,0,0,1,PC9.sp,An.plate
C04,B,60,3,0,0,1,PC9.sp,An.plate
C04,C,59,0,0,0,1,PC9.sp,An.plate
C04,C,73,1,0,0,1,PC9.sp,An.plate
C04,C,70,2,0,0,1,PC9.sp,An.plate
C04,C,65,3,0,0,1,PC9.sp,An.plate
C04,D,43,0,0,0,1,PC9.sp,An.plate
C04,D,41,1,0,0,1,PC9.sp,An.plate
C04,D,40,2,0,0,1,PC9.sp,An.plate
C04,D,40,3,0,0,1,PC9.sp,An.plate
C04,E,47,0,0,0,1,PC9.sp,An.plate
C04,E,46,1,0,0,1,PC9.sp,An.plate
C04,E,35,2,0,0,1,PC9.sp,An.plate
C04,E,39,3,0,0,1,PC9.sp,An.plate
C04,F,59,0,0,0,1,PC9.sp,An.plate
C04,F,61,1,0,0,1,PC9.sp,An.plate
C04,F,59,2,0,0,1,PC9.sp,An.plate
C04,F,60,3,0,0,1,PC9.sp,An.plate
C04,G,20,0,0,0,1,PC9.sp,An.plate
C04,G,20,1,0,0,1,PC9.sp,An.plate
C04,G,20,2,0,0,1,PC9.sp,An.plate
C04,G,20,3,0,0,1,PC9.sp,An.plate
C04,H,58,0,0,0,1,PC9.sp,An.plate
C04,H,53,1,0,0,1,PC9.sp,An.plate
C04,H,49,2,0,0,1,PC9.sp,An.plate
C04,H,44,3,0,0,1,PC9.sp,An.plate
C04,I,28,0,0,0,1,PC9.sp,An.plate
C04,I,29,1,0,0,1,PC9.sp,An.plate
C04,I,29,2,0,0,1,PC9.sp,An.plate
C04,I,28,3,0,0,1,PC9.sp,An.plate
C04,J,26,0,0,0,1,PC9.sp,An.plate
C04,J,28,1,0,0,1,PC9.sp,An.plate
C04,J,24,2,0,0,1,PC9.sp,An.plate
C04,J,25,3,0,0,1,PC9.sp,An.plate
C04,K,20,0,0,0,1,PC9.sp,An.plate
C04,K,25,1,0,0,1,PC9.sp,An.plate
C04,K,19,2,0,0,1,PC9.sp,An.plate
C04,K,26,3,0,0,1,PC9.sp,An.plate
C04,L,50,0,0,0,1,PC9.sp,An.plate
C04,L,51,1,0,0,1,PC9.sp,An.plate
C04,L,57,2,0,0,1,PC9.sp,An.plate
C04,L,47,3,0,0,1,PC9.sp,An.plate
C04,M,50,0,0,0,1,PC9.sp,An.plate
C04,M,50,1,0,0,1,PC9.sp,An.plate
C04,M,54,2,0,0,1,PC9.sp,An.plate
C04,M,50,3,0,0,1,PC9.sp,An.plate
C04,N,40,0,0,0,1,PC9.sp,An.plate
C04,N,43,1,0,0,1,PC9.sp,An.plate
C04,N,36,2,0,0,1,PC9.sp,An.plate
C04,N,34,3,0,0,1,PC9.sp,An.plate
C04,O,21,0,0,0,1,PC9.sp,An.plate
C04,O,21,1,0,0,1,PC9.sp,An.plate
C04,O,21,2,0,0,1,PC9.sp,An.plate
C04,O,21,3,0,0,1,PC9.sp,An.plate
C04,P,47,0,0,0,1,PC9.sp,An.plate
C04,P,44,1,0,0,1,PC9.sp,An.plate
C04,P,52,2,0,0,1,PC9.sp,An.plate
C04,P,48,3,0,0,1,PC9.sp,An.plate
C07,A,17,0,3,0,1,PC9.sp,An.plate
C07,A,26,1,3,0,1,PC9.sp,An.plate
C07,A,22,2,3,0,1,PC9.sp,An.plate
C07,A,27,3,3,0,1,PC9.sp,An.plate
C07,A,25,4,3,0,1,PC9.sp,An.plate
C07,A,23,5,3,0,1,PC9.sp,An.plate
C07,A,22,6,3,0,1,PC9.sp,An.plate
C07,A,18,7,3,0,1,PC9.sp,An.plate
C07,A,18,8,3,0,1,PC9.sp,An.plate
C07,A,18,9,3,0,1,PC9.sp,An.plate
C07,A,14,10,3,0,1,PC9.sp,An.plate
C07,B,25,0,3,0,1,PC9.sp,An.plate
C07,B,27,1,3,0,1,PC9.sp,An.plate
C07,B,29,2,3,0,1,PC9.sp,An.plate
C07,B,29,3,3,0,1,PC9.sp,An.plate
C07,B,21,4,3,0,1,PC9.sp,An.plate
C07,B,19,5,3,0,1,PC9.sp,An.plate
C07,B,21,6,3,0,1,PC9.sp,An.plate
C07,B,19,7,3,0,1,PC9.sp,An.plate
C07,B,22,8,3,0,1,PC9.sp,An.plate
C07,B,18,9,3,0,1,PC9.sp,An.plate
C07,B,11,10,3,0,1,PC9.sp,An.plate
C07,C,28,0,3,0,1,PC9.sp,An.plate
C07,C,27,1,3,0,1,PC9.sp,An.plate
C07,C,25,2,3,0,1,PC9.sp,An.plate
C07,C,22,3,3,0,1,PC9.sp,An.plate
C07,C,18,4,3,0,1,PC9.sp,An.plate
C07,C,22,5,3,0,1,PC9.sp,An.plate
C07,C,24,6,3,0,1,PC9.sp,An.plate
C07,C,25,7,3,0,1,PC9.sp,An.plate
C07,C,25,8,3,0,1,PC9.sp,An.plate
C07,C,24,9,3,0,1,PC9.sp,An.plate
C07,C,22,10,3,0,1,PC9.sp,An.plate
C07,D,28,0,3,0,1,PC9.sp,An.plate
C07,D,24,1,3,0,1,PC9.sp,An.plate
C07,D,21,2,3,0,1,PC9.sp,An.plate
C07,D,19,3,3,0,1,PC9.sp,An.plate
C07,D,19,4,3,0,1,PC9.sp,An.plate
C07,D,18,5,3,0,1,PC9.sp,An.plate
C07,D,17,6,3,0,1,PC9.sp,An.plate
C07,D,18,7,3,0,1,PC9.sp,An.plate
C07,D,19,8,3,0,1,PC9.sp,An.plate
