Expt,Well,Colony,Cell.count,Time.day,Erl,CHX,FSK,TRM,17A,SB,An,Cell.line,Plate,ABT,PLX,Pre.well
BPSKMEL,XX,11,196,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day10
BPSKMEL,XX,11,206,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day11
BPSKMEL,XX,11,97,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day12
BPSKMEL,XX,11,86,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day13
BPSKMEL,XX,11,106,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day14
BPSKMEL,XX,11,44,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day15
BPSKMEL,XX,11,41,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day16
BPSKMEL,XX,11,54,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day17
BPSKMEL,XX,11,39,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day18
BPSKMEL,XX,11,38,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day19
BPSKMEL,XX,11,36,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day20
BPSKMEL,XX,12,3,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day0
BPSKMEL,XX,12,5,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day1
BPSKMEL,XX,12,12,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day2
BPSKMEL,XX,12,21,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day3
BPSKMEL,XX,12,36,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day4
BPSKMEL,XX,12,67,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day5
BPSKMEL,XX,12,123,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day6
BPSKMEL,XX,12,131,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day7
BPSKMEL,XX,12,165,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day8
BPSKMEL,XX,12,95,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day9
BPSKMEL,XX,12,92,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day10
BPSKMEL,XX,12,96,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day11
BPSKMEL,XX,12,80,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day12
BPSKMEL,XX,12,84,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day13
BPSKMEL,XX,12,63,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day14
BPSKMEL,XX,12,31,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day15
BPSKMEL,XX,12,31,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day16
BPSKMEL,XX,12,37,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day17
BPSKMEL,XX,12,41,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day18
BPSKMEL,XX,12,36,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day19
BPSKMEL,XX,12,33,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C07H2B_day20
BPSKMEL,XX,13,4,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day0
BPSKMEL,XX,13,7,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day1
BPSKMEL,XX,13,11,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day2
BPSKMEL,XX,13,20,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day3
BPSKMEL,XX,13,29,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day4
BPSKMEL,XX,13,51,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day5
BPSKMEL,XX,13,66,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day6
BPSKMEL,XX,13,58,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day7
BPSKMEL,XX,13,59,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day8
BPSKMEL,XX,13,57,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day9
BPSKMEL,XX,13,54,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day10
BPSKMEL,XX,13,43,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day11
BPSKMEL,XX,13,40,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day12
BPSKMEL,XX,13,36,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day13
BPSKMEL,XX,13,34,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day14
BPSKMEL,XX,13,29,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day15
BPSKMEL,XX,13,33,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day16
BPSKMEL,XX,13,26,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day17
BPSKMEL,XX,13,28,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day18
BPSKMEL,XX,13,24,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day19
BPSKMEL,XX,13,29,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day20
BPSKMEL,XX,14,3,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day0
BPSKMEL,XX,14,8,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day1
BPSKMEL,XX,14,13,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day2
BPSKMEL,XX,14,20,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day3
BPSKMEL,XX,14,38,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day4
BPSKMEL,XX,14,54,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day5
BPSKMEL,XX,14,73,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day6
BPSKMEL,XX,14,75,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day7
BPSKMEL,XX,14,90,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day8
BPSKMEL,XX,14,66,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day9
BPSKMEL,XX,14,66,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day10
BPSKMEL,XX,14,47,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day11
BPSKMEL,XX,14,42,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day12
BPSKMEL,XX,14,43,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day13
BPSKMEL,XX,14,35,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day14
BPSKMEL,XX,14,24,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day15
BPSKMEL,XX,14,25,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day16
BPSKMEL,XX,14,23,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day17
BPSKMEL,XX,14,28,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day18
BPSKMEL,XX,14,25,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day19
BPSKMEL,XX,14,27,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day20
BPSKMEL,XX,15,2,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day0
BPSKMEL,XX,15,7,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day1
BPSKMEL,XX,15,8,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day2
BPSKMEL,XX,15,15,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day3
BPSKMEL,XX,15,31,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day4
BPSKMEL,XX,15,58,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day5
BPSKMEL,XX,15,86,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day6
BPSKMEL,XX,15,94,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day7
BPSKMEL,XX,15,104,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day8
BPSKMEL,XX,15,102,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day9
BPSKMEL,XX,15,93,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day10
BPSKMEL,XX,15,96,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day11
BPSKMEL,XX,15,79,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day12
BPSKMEL,XX,15,98,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day13
BPSKMEL,XX,15,107,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day14
BPSKMEL,XX,15,91,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day15
BPSKMEL,XX,15,104,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day16
BPSKMEL,XX,15,70,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day17
BPSKMEL,XX,15,48,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day18
BPSKMEL,XX,15,41,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day19
BPSKMEL,XX,15,26,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day20
BPSKMEL,XX,16,3,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day0
BPSKMEL,XX,16,8,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day1
BPSKMEL,XX,16,24,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day2
BPSKMEL,XX,16,50,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day3
BPSKMEL,XX,16,81,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day4
BPSKMEL,XX,16,124,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day5
BPSKMEL,XX,16,213,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day6
BPSKMEL,XX,16,215,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day7
BPSKMEL,XX,16,225,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day8
BPSKMEL,XX,16,180,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day9
BPSKMEL,XX,16,198,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day10
BPSKMEL,XX,16,193,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day11
BPSKMEL,XX,16,183,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day12
BPSKMEL,XX,16,169,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day13
BPSKMEL,XX,16,138,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day14
BPSKMEL,XX,16,96,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day15
BPSKMEL,XX,16,99,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day16
BPSKMEL,XX,16,65,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day17
BPSKMEL,XX,16,47,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day18
BPSKMEL,XX,16,37,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day19
BPSKMEL,XX,16,43,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day20
BPSKMEL,XX,17,3,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day0
BPSKMEL,XX,17,8,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day1
BPSKMEL,XX,17,16,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day2
BPSKMEL,XX,17,29,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day3
BPSKMEL,XX,17,56,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day4
BPSKMEL,XX,17,96,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day5
BPSKMEL,XX,17,148,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day6
BPSKMEL,XX,17,145,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day7
BPSKMEL,XX,17,154,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day8
BPSKMEL,XX,17,121,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day9
BPSKMEL,XX,17,112,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day10
BPSKMEL,XX,17,113,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day11
BPSKMEL,XX,17,91,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day12
BPSKMEL,XX,17,84,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day13
BPSKMEL,XX,17,74,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day14
BPSKMEL,XX,17,33,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day15
BPSKMEL,XX,17,28,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day16
BPSKMEL,XX,17,15,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day17
BPSKMEL,XX,17,14,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day18
BPSKMEL,XX,17,15,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day19
BPSKMEL,XX,17,12,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day20
BPSKMEL,XX,18,2,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day0
BPSKMEL,XX,18,3,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day1
BPSKMEL,XX,18,4,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day2
BPSKMEL,XX,18,8,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day3
BPSKMEL,XX,18,22,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day4
BPSKMEL,XX,18,44,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day5
BPSKMEL,XX,18,68,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day6
BPSKMEL,XX,18,59,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day7
BPSKMEL,XX,18,77,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day8
BPSKMEL,XX,18,57,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day9
BPSKMEL,XX,18,53,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day10
BPSKMEL,XX,18,48,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day11
BPSKMEL,XX,18,44,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day12
BPSKMEL,XX,18,43,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day13
BPSKMEL,XX,18,39,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day14
BPSKMEL,XX,18,25,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day15
BPSKMEL,XX,18,21,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day16
BPSKMEL,XX,18,15,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day17
BPSKMEL,XX,18,10,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day18
BPSKMEL,XX,18,10,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day19
BPSKMEL,XX,18,9,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day20
BPSKMEL,XX,19,5,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day0
BPSKMEL,XX,19,8,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day1
BPSKMEL,XX,19,9,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day2
BPSKMEL,XX,19,17,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day3
BPSKMEL,XX,19,33,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day4
BPSKMEL,XX,19,56,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day5
BPSKMEL,XX,19,82,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day6
BPSKMEL,XX,19,79,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day7
BPSKMEL,XX,19,105,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day8
BPSKMEL,XX,19,83,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day9
BPSKMEL,XX,19,75,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day10
BPSKMEL,XX,19,85,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day11
BPSKMEL,XX,19,73,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day12
BPSKMEL,XX,19,70,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day13
BPSKMEL,XX,19,50,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day14
BPSKMEL,XX,19,47,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day15
BPSKMEL,XX,19,43,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day16
BPSKMEL,XX,19,36,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day17
BPSKMEL,XX,19,34,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day18
BPSKMEL,XX,19,31,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day19
BPSKMEL,XX,19,29,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C08H2B_day20
BPSKMEL,XX,20,3,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day0
BPSKMEL,XX,20,7,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day1
BPSKMEL,XX,20,8,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day2
BPSKMEL,XX,20,11,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day3
BPSKMEL,XX,20,22,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day4
BPSKMEL,XX,20,44,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day5
BPSKMEL,XX,20,71,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day6
BPSKMEL,XX,20,72,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day7
BPSKMEL,XX,20,81,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day8
BPSKMEL,XX,20,50,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day9
BPSKMEL,XX,20,51,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day10
BPSKMEL,XX,20,37,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day11
BPSKMEL,XX,20,4,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day12
BPSKMEL,XX,20,6,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day13
BPSKMEL,XX,20,5,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day14
BPSKMEL,XX,20,1,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day15
BPSKMEL,XX,20,1,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day16
BPSKMEL,XX,20,1,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day17
BPSKMEL,XX,20,1,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day18
BPSKMEL,XX,20,1,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day19
BPSKMEL,XX,20,1,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day20
BPSKMEL,XX,21,5,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day0
BPSKMEL,XX,21,11,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day1
BPSKMEL,XX,21,14,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day2
BPSKMEL,XX,21,19,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day3
BPSKMEL,XX,21,45,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day4
BPSKMEL,XX,21,71,5.954283333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day5
BPSKMEL,XX,21,109,6.897975,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day6
BPSKMEL,XX,21,113,6.982258333,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day7
BPSKMEL,XX,21,125,7.6926375,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day8
BPSKMEL,XX,21,84,8.924766667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day9
BPSKMEL,XX,21,85,9.731066667,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day10
BPSKMEL,XX,21,76,10.7534125,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day11
BPSKMEL,XX,21,63,10.99522083,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day12
BPSKMEL,XX,21,59,11.78024167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day13
BPSKMEL,XX,21,55,12.73057917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day14
BPSKMEL,XX,21,12,12.9729875,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day15
BPSKMEL,XX,21,10,13.70632917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day16
BPSKMEL,XX,21,9,14.875775,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day17
BPSKMEL,XX,21,9,16.12682917,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day18
BPSKMEL,XX,21,8,16.7051625,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day19
BPSKMEL,XX,21,9,17.764825,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day20
BPSKMEL,XX,22,1,0,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day0
BPSKMEL,XX,22,3,1.712545833,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day1
BPSKMEL,XX,22,5,2.695325,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day2
BPSKMEL,XX,22,11,3.764479167,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day3
BPSKMEL,XX,22,15,4.903575,0,0,0,0,0,0,0,SKMEL5,1,0,16,WellR02-C09H2B_day4
